"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29"
1,16636,20176,19982,9910,9590,11240,10180,9652,10322,13073,10181,3304,3166,5462,6100,5288,3959,7448,3679,6247,7388,8902,7358,6118,3632,7683,4015,2013,2585
2,NA,NA,NA,NA,NA,NA,NA,NA,17,16,19,25,26,20,24,15,13,27,16,30,16,37,33,18,4,11,30,12,10
3,5553,3667,3023,1964,1858,1438,1259,664,834,666,685,447,355,380,496,264,289,444,272,450,403,670,420,404,92,143,311,143,123
4,1317,1080,879,513,568,468,433,257,563,330,262,96,99,95,131,102,86,133,123,160,61,157,120,155,42,61,209,81,81
5,NA,NA,1193,1725,2397,1941,2252,1129,1536,1107,1760,799,797,1643,1435,774,804,822,604,1203,1628,2438,1387,1330,288,376,987,442,535
6,3165,3600,3926,2968,3435,2287,2264,1449,1789,1383,1374,840,817,846,975,655,671,962,633,926,1275,1905,1072,1063,215,316,682,454,1070
7,1315,2334,2024,1586,1872,1504,1708,898,2206,1662,1368,1692,1068,2156,2039,2682,1815,2416,3139,3265,6763,11474,9742,6991,1537,2522,3743,4823,3689
8,8515,19633,18087,11817,16069,11650,10134,5642,7423,4517,3748,3679,3412,5534,7120,8417,7777,9091,4901,8582,9708,12785,7181,7485,994,2372,5968,4243,3609
9,24070,24688,17787,12332,12864,9073,7172,4387,4763,4029,3803,2402,2026,2012,2144,1390,1501,1753,1167,1953,1432,2251,1655,1610,249,394,960,460,572
10,8155,9258,18074,14514,13686,9289,8252,5102,5962,4550,4433,2779,2242,2482,2856,1690,1780,2482,1695,2824,2830,4118,1779,1775,305,473,1118,585,640
11,NA,NA,NA,NA,NA,802,827,365,504,388,328,210,186,224,274,215,211,246,183,255,343,791,508,436,87,122,260,149,125
12,17749,36031,25886,73278,65319,34685,23057,13027,12092,9019,8450,4484,3451,4018,3738,2249,2350,2498,1718,2684,1357,2857,1773,1648,307,482,1064,521,528
13,NA,NA,NA,NA,528,412,343,169,231,165,185,103,90,108,145,93,110,139,106,145,198,297,181,189,31,57,142,79,82
14,NA,NA,NA,NA,NA,NA,480,278,313,233,243,194,160,171,228,164,199,253,166,276,273,573,332,370,57,123,284,120,158
15,212,250,215,402,1417,1230,2845,2305,3439,3275,4693,6450,4033,6758,7749,4015,4833,14674,13870,11446,26879,24012,29596,19277,4754,3392,12896,10486,13722
16,87,37,38,23,17,21,8,7,18,7,10,7,7,13,4,3,5,8,4,9,6,12,3,5,1,4,6,1,3
17,779,594,494,300,266,257,215,139,151,124,131,74,66,71,79,57,55,67,55,86,44,93,113,1580,1159,469,598,241,210
18,73275,41398,34028,30114,28925,35141,24337,28992,29189,23850,14441,15962,8928,6879,21852,24155,28722,19591,8006,13697,35547,29555,37890,78802,4544,8665,22510,15967,6835
19,681,386,316,202,200,172,151,81,118,103,90,71,60,37,65,31,27,63,41,55,37,69,54,84,11,22,49,26,28
20,5674,5029,7844,5220,7419,5117,5377,3458,2799,2631,2523,1633,932,1002,4382,2655,2996,2316,1827,2021,2266,3153,2967,3995,717,1347,4630,1948,2033
21,NA,NA,NA,NA,NA,NA,NA,152,181,138,144,118,110,88,126,95,108,162,102,142,157,263,186,203,40,63,160,71,87
22,3705,4236,4762,3389,3602,2529,2579,2150,4363,3410,4118,3226,4770,8118,3510,3344,4407,4475,4308,6687,14061,16520,12679,11551,2524,4617,15115,6562,7290
23,14287,20296,37493,23607,29774,25199,27775,20860,20309,17654,14801,11615,14350,4147,8082,3763,3183,9767,3181,6752,22531,25143,12864,19505,4348,7690,12585,6955,6590
24,1465,1066,824,532,610,530,458,270,330,290,256,148,139,130,158,113,111,160,88,158,109,195,144,163,27,48,100,52,83
25,3432,2870,2118,1355,1531,1267,998,604,762,634,591,391,302,349,374,226,251,324,240,356,207,758,458,492,82,162,288,132,142
26,4775,5658,6271,4183,3978,2768,2746,1819,2125,1639,1658,986,823,918,1204,773,753,1095,736,1172,1403,2131,1497,4529,899,1766,5281,2417,3475
27,NA,NA,NA,NA,NA,352,418,185,293,231,250,191,144,176,244,157,158,225,179,232,282,419,301,273,57,106,222,115,122
28,5138,11323,17228,15788,23983,18095,19401,20039,13538,5941,7484,17983,11109,15824,15337,9413,13921,12609,7829,12103,15564,21393,19247,21212,4659,2701,8442,5661,4475
29,222,218,185,101,152,103,104,50,88,42,65,47,37,35,67,35,51,62,36,58,47,64,51,56,11,25,32,17,27
30,1295,1213,936,689,723,599,495,257,318,270,269,165,136,160,173,116,112,159,108,151,136,195,143,166,29,57,122,56,71
31,5755,9639,7686,7348,12328,10763,6984,6462,7099,5134,10500,5206,5554,3719,4367,6361,5083,9913,4402,10130,6934,10184,4925,9045,2702,7142,8802,5995,7504
32,1015,744,541,486,535,441,370,183,256,241,231,173,101,111,161,91,77,172,128,217,110,224,311,892,240,302,2561,2218,3088
33,6430,5052,8651,3925,5735,4032,4237,2007,4067,2512,3336,2719,1868,1613,3350,2114,4063,3046,2735,3300,4098,4862,5228,4457,1283,1185,2754,1490,1412
34,NA,NA,17,36,65,61,56,31,60,52,59,26,23,32,37,28,27,29,30,33,22,46,40,47,13,12,45,17,18
35,7606,5345,4181,2381,3759,2505,1912,1246,1459,939,964,572,457,501,590,428,377,548,356,535,272,536,350,370,80,161,343,148,152
36,8310,13511,21891,19890,10205,10411,8354,12342,11341,13064,10224,4567,5913,6652,14623,5174,8340,8272,5218,7360,11587,26043,11640,16756,3678,7850,21912,6145,3349
37,25323,63768,47078,36957,40258,20447,48417,6737,47392,17198,11344,16994,17159,47662,23616,7349,6893,21087,18877,60068,72820,44258,27039,38366,6496,7450,44514,10826,42711
38,3112,4449,3304,2527,5187,6467,5502,5171,4843,4620,6674,5436,2972,3522,5191,4233,5121,7850,4169,7128,8278,20895,9579,8919,2080,2488,3996,2024,2329
39,1203,1083,689,372,387,340,323,149,178,158,171,103,73,78,138,84,71,126,80,118,95,151,95,131,32,32,101,50,56
40,2058,2367,2452,1386,1173,521,476,318,365,318,301,181,157,129,172,161,225,409,295,456,815,2031,2065,1580,495,445,2274,993,985
41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,836,719,657
42,9933,20312,15791,7525,15424,16251,16478,11224,20050,12765,23802,14867,15462,32960,47201,44608,36455,22686,9868,41944,82629,67790,31794,47026,11917,15879,30099,15203,26548
43,NA,NA,416,474,667,502,450,284,407,264,307,207,173,402,360,226,176,228,147,279,389,577,319,287,99,239,358,140,154
44,9157,18801,19282,21753,25401,18826,15214,15677,14267,14219,42579,16577,26455,11118,17832,9956,26634,11583,16040,21680,22555,31415,24917,15627,3197,4180,8013,4261,4803
45,347,302,286,165,224,201,165,93,108,97,101,69,63,57,68,56,55,63,54,66,355,400,280,686,224,237,472,288,499
46,269,813,900,622,834,760,673,390,611,436,415,257,247,279,370,229,250,326,242,363,371,628,375,362,84,129,297,146,159
47,3695,8131,11914,6348,12453,10776,9594,5660,7509,3409,18329,11725,6788,6114,1809,1080,1270,1683,1189,1796,1683,3020,1697,2525,606,798,2664,918,1479
48,2907,3093,2281,1747,1769,1313,1086,701,770,642,614,428,409,489,2533,902,702,665,414,509,460,599,376,469,86,150,329,359,401
49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,185,219,240,123,112,169,110,153,136,219,163,136,26,51,124,59,63
50,6198,10277,10705,8333,10869,20647,17303,9152,17638,9756,18036,10588,8119,5072,9020,12384,12023,10057,13027,14923,24793,22319,17928,13261,2313,4200,9168,9444,9060
51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120,154,404,200,250,198,344,220,215,40,91,176,68,81
52,2139,2412,2571,1819,2098,1443,1464,1003,1193,1025,897,533,515,527,721,460,474,612,386,691,941,1472,858,853,169,241,603,252,317
53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,1158,539,368,345,170,163,183,108,179,132,221,141,232,33,64,164,98,92
54,17185,32094,39230,18223,21854,32583,23511,16507,18630,59122,55134,7148,10131,12543,12401,8491,12892,9737,5228,18906,12126,20208,21354,29571,1736,2745,4885,2781,4163
55,589,505,369,262,265,253,212,129,153,509,3356,607,321,264,192,134,96,122,74,107,86,138,74,114,30,41,105,42,53
56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,305,170,165,216,155,129,197,128,196,251,284,200,185,38,77,231,93,110
57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,309,263,755,476,468,66,120,309,116,144
58,3423,4157,4892,7117,7684,5841,6523,3785,4247,3804,8317,2029,2160,3139,2573,2346,3584,6371,4827,4615,11882,8556,7227,13542,2837,2490,4729,1072,1790
59,NA,NA,18,29,44,41,27,21,27,22,35,27,23,12,31,17,18,19,12,24,20,33,23,38,33,54,230,342,840
60,579,468,801,672,555,370,272,139,209,136,122,92,51,62,71,46,51,53,37,53,27,73,48,56,10,14,23,18,11
61,14036,18984,35451,32557,43361,28380,48024,59287,39772,19079,48975,23318,14205,14227,11207,20402,14266,14190,12727,15759,26679,29469,14983,22120,2714,6614,11974,9446,9650
62,5703,7303,10194,6069,6485,4354,4866,4438,4154,2838,3259,2133,1756,2045,2523,1773,1971,2960,2017,3378,4625,7791,4951,4771,910,1367,3107,1501,1772
63,NA,NA,NA,NA,NA,NA,NA,189,468,424,368,277,213,228,274,166,183,247,151,227,211,376,253,248,57,98,201,103,116
64,2233,2167,1758,1045,1191,974,751,635,586,492,453,279,264,260,341,462,670,1794,3338,6453,6894,11738,6165,7723,2068,3549,9290,3197,8563
65,25537,45492,51420,26573,28458,25050,20155,8428,21604,15779,18804,12932,11591,31679,15206,16572,15153,14510,9774,14351,11964,15636,11019,10467,2003,2626,6118,2778,2990
66,268,139,111,64,57,49,34,17,25,19,15,8,9,23,11,7,11,18,6,8,10,19,8,5,1,1,5,5,1
67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125,136,140,270,177,229,268,435,284,312,54,123,272,149,146
68,42654,74830,71458,33993,25205,21918,22022,21127,26701,37236,25657,7763,6891,12424,15078,15247,7282,16912,7888,21014,36493,31618,20742,32727,21653,16432,37676,15930,76114
69,4132,4028,3696,1401,1429,1136,758,322,421,206,265,158,102,122,194,118,156,241,183,283,212,835,823,1393,272,282,383,187,306
70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,58,68,71,90,74,74,109,90,121,53,139,93,91,63,86,86,28,28
71,411,403,390,114,108,103,102,37,49,46,42,33,21,21,35,24,18,31,26,32,18,54,24,22,9,16,29,17,17
72,13352,28708,12882,9010,7381,4620,2779,2332,3325,1886,2979,1414,707,822,772,549,581,722,492,692,330,1490,1426,2532,483,492,699,366,366
73,2218,3499,2747,1011,848,610,468,197,221,155,151,112,67,80,105,53,80,92,76,80,34,133,79,61,15,36,60,25,25
74,17096,73433,80683,23406,22066,25079,84200,27824,32938,43420,18697,9810,8139,15485,17437,28432,32663,134070,97398,48542,61194,140067,20232,14761,5133,5665,10948,3759,7861
75,3856,1496,3078,2164,2331,5516,10364,2212,1454,1794,1851,886,954,2240,3440,2945,2256,7452,5569,9322,8428,42415,12527,3015,1641,1561,6017,2781,4604
76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,70,110,39,47,64,36,29
77,3820,3300,3080,2069,1946,1646,1468,1127,2429,2801,5247,1729,1513,1387,1151,589,920,1281,838,926,463,1049,845,763,182,276,504,289,314
78,22127,36897,29801,13950,12593,13504,25173,23388,17228,60729,45795,14049,10512,23094,21674,26785,10485,41055,158540,206284,79591,85039,27994,10921,2814,31097,25147,96306,66042
79,12078,8640,13142,3690,4592,5338,23799,11788,7953,3278,2543,3650,3811,10569,61805,33982,17242,10736,4918,5659,16066,21425,16662,14638,6758,4618,13306,5871,7751
80,710,706,660,505,372,224,162,92,138,123,289,318,267,615,278,344,231,231,384,435,802,1071,602,523,89,138,326,316,214
81,916,1362,1414,1004,1425,1036,1045,589,1679,1380,1360,2371,1248,2172,2313,2617,2331,2299,3252,4869,5000,9602,8514,7840,2443,3659,6153,3944,2790
82,1074,1586,2577,2605,2932,2249,2341,2401,5729,4530,6280,10036,4940,6732,5330,10576,7304,37103,5358,5835,9827,17987,18070,16082,2799,3772,8729,8727,5264
83,6052,8855,7812,5227,6692,4749,5850,2787,4257,3371,4510,6122,4447,4741,7482,7991,6625,4929,4749,6370,8169,15682,16505,13046,2326,3582,7560,10406,4883
84,2825,3714,3805,2415,2721,1962,1947,1850,2426,1991,2392,1598,1380,1235,1519,1212,1340,1865,2110,5027,6545,11060,6914,7560,1604,2912,5982,3494,4059
85,24885,36923,36960,22541,24891,18511,20652,10300,15201,11106,14808,9707,8861,8271,9019,7691,9862,10878,6996,10993,10730,14654,7602,7016,1535,2619,5926,3243,3530
86,9129,13394,18694,12993,13743,11723,12068,7166,9888,6111,7598,5122,5253,5555,6861,6269,7818,9295,5554,7941,8351,11338,5975,5773,1283,2042,4837,2624,2884
87,NA,NA,69,47,62,54,46,33,59,33,43,18,30,27,32,25,18,29,22,39,26,77,43,165,32,77,169,192,241
88,2220,4527,4619,3734,4905,4442,5826,2598,5080,4000,4660,2306,2134,1024,1877,1383,1677,2075,965,1556,2395,3039,2478,1921,451,675,1286,816,817
89,5129,6713,4907,2732,3172,2380,1712,1027,1302,895,944,772,404,709,2564,549,440,600,413,660,431,773,545,654,487,558,299,252,321
90,17114,54494,62896,23236,26607,18684,11836,6131,9080,6146,4245,3632,2835,5224,6387,10012,7165,11349,5943,4863,7371,13635,7756,7829,1295,4913,19132,13132,12871
91,14320,18685,16903,11258,13159,10142,14334,9856,10700,6529,6679,3586,3025,2909,3404,2394,2753,3726,2497,3753,3071,4969,2476,2697,693,1290,3017,1696,1859
92,56231,148859,46172,47218,66697,30130,37882,19621,31211,18521,11317,9085,9004,16716,28654,64833,42813,110233,55361,63086,22526,26173,15193,14307,1812,3833,14283,16918,10105
93,22238,34836,15737,5798,6444,4307,4669,2655,3895,2517,2604,12082,2051,1787,2478,3609,2909,3554,4319,2428,2406,3991,2384,2503,405,1196,4033,3245,2344
94,1929,2315,1555,952,1928,2347,1269,600,616,479,392,278,196,217,230,164,166,237,170,215,90,258,136,112,19,47,106,42,45
95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,165,292,236,235,388,304,551,375,839,564,503,98,217,578,352,359
96,2841,5013,3388,1824,3548,1511,1553,695,823,546,2290,3022,2483,4811,9502,9022,8435,7640,4449,4896,3848,4635,3313,3579,445,1250,3190,1686,1444
97,811,883,634,462,492,455,327,195,226,166,186,150,120,112,169,271,571,1185,1074,1603,2797,4826,3708,3235,850,3272,8900,1748,3698
98,8339,12291,16520,8831,10128,7085,8672,4275,5725,4149,5647,3781,3332,3103,3424,3362,3926,15928,7239,8613,17851,45888,23394,21045,3375,4613,9719,6032,15969
99,2420,4270,3846,2860,3073,2865,3756,3361,3507,2986,5151,8141,10248,38911,25548,31376,11584,11162,10265,13673,14841,16577,12936,8832,1961,1681,5376,3298,2849
100,32863,42318,40859,25521,25876,15876,21198,15010,15284,7794,8526,15354,10966,14809,53027,72198,43762,21296,20965,22612,47993,90315,46113,34237,10693,10360,26391,18135,25596
101,263,418,396,495,1286,1188,1354,1198,1307,739,1002,3238,2411,3253,3970,3649,6020,101976,72562,42423,15275,36669,18027,36519,18658,21854,27096,5514,2876
102,1704,1835,1358,876,911,735,691,417,498,359,407,280,256,230,309,259,246,468,357,653,994,2304,2726,2483,525,758,2429,6322,7909
103,10013,19490,15528,13035,13894,15307,16439,26049,27587,20316,14315,25080,16705,24851,29218,9692,193857,220823,159050,146337,87015,115791,68700,41746,6722,10003,13903,5463,7237
