"index","round_1","round_2","round_3","round_4","round_5","round_6","round_7","round_8","round_9","round_10","round_11","round_12","round_13","round_14","round_15","round_16","round_17","round_18","round_19","round_20","round_21","round_22","round_23","round_24","round_25","round_26","round_27","round_28","round_29","round_30","round_31","round_32","round_33","round_34","round_35"
492,90,81,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,0,10,0,0,20,45,61,9,0,57,0,0,0,0,26,0,0,63,16,0,0,60,0,0,90,90,90,90,90,90,90,90,90,90,90
496,NA,0,43,90,90,73,74,27,25,79,90,1,6,32,23,78,70,90,90,89,82,90,90,90,2,1,0,27,65,0,0,0,5,0,0
497,90,90,90,90,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,90,90,90,90,63,90,90,90,90,90,90,90,90,90,87,90,86,0,90,90,90,29,34,0,71,0,0,0,0,0,0,0,0,0,0
499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,87,88,74,62,0,0,0,0,0,0,0
500,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,0,90,90,90,90,90,90,90,90,90,90,90,90,90,84,90,90
501,0,0,0,0,0,0,0,0,0,10,90,83,83,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,28,25,74,84,89,78
502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,0,0,0,0,0,0,0,0
503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
504,48,0,0,0,26,16,28,80,64,0,0,6,11,32,66,43,19,61,70,43,7,29,55,59,18,25,34,55,90,66,90,90,90,90,54
505,41,79,90,90,90,90,90,90,90,90,90,90,78,90,90,90,83,90,90,90,90,81,90,90,67,64,81,55,53,90,64,9,5,32,35
506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,73,86,90,60,45,90,0,0,0,0,0,0,0,0,0,0,0
509,0,90,90,90,90,90,90,90,52,90,90,90,78,66,29,0,0,45,90,90,90,7,90,90,57,90,79,68,0,0,0,0,0,0,0
510,90,90,90,0,71,0,61,0,0,0,0,0,0,0,0,8,11,18,90,90,71,0,90,78,0,90,45,33,90,90,81,90,90,90,90
511,NA,0,2,33,0,0,0,0,0,0,0,20,0,0,1,12,0,63,9,0,0,19,0,0,0,28,45,9,3,82,0,16,0,0,14
512,0,0,0,0,0,0,0,83,76,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,69,85,0,0,0,0,0,0,0,0,0,0,66,83,90,45,0,0,0,0,0,0,0,0,54,0,0,0,3,31,8,0,0,0,0
514,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,NA,NA,0,90,90,90,90,90,90,80,58,45,0,6,0,0,78,71,0,21,18,90,90,90,32,0,90,90,80,58,0,0,7,13,0
516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,90,90,90,70,0,62,28,90,90,90,90,90,90,90,90,90,90,90,90,68,90,64,11,11,0,0,0,21,86,90,90,90,90,90,90
518,90,62,16,0,14,0,32,6,0,9,31,6,23,10,18,45,90,90,45,2,18,90,0,11,90,13,0,56,9,0,0,0,90,90,70
519,0,0,69,19,90,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,71,90,73,90,75,16,57,0,13,22,31,83,90,90,0,0,0,0,0,87,71,0,90,90,35,90,90,80,90,69,13,45,90,76,90
521,90,0,20,0,0,0,0,0,0,0,0,45,11,23,60,90,90,45,0,0,0,82,0,0,90,61,10,0,0,0,90,90,0,1,0
522,0,67,90,90,90,27,90,90,90,28,0,0,0,28,87,78,81,67,58,0,0,0,0,0,0,24,90,32,45,90,0,8,0,0,0
523,90,32,0,0,32,65,0,45,73,0,29,73,68,61,21,68,90,78,90,90,0,90,82,90,0,0,83,82,90,90,0,79,90,90,90
524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,5,0,0
525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,59,22,90,0,0,0,0,0,16,90,45,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,69,75,59
527,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,90,76,82,0,70,0,90,84,85,59
529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,0,0,19,90,90,90,90,90,45,90,90,90,90,90,42,0,0,0,90,90,0,180,90,89,85,90,90,90,90,90,0,88,90,90,90
531,0,0,45,0,0,0,28,87,90,90,90,90,90,90,68,90,90,90,0,90,0,174,84,63,0,0,0,57,90,90,0,0,0,9,30
532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,60,90,70,0,0,90,61,0,0,90,60,90,0,0,0,90,90,34,0,0,0,135,90,90,90,90,90,90,90,90,0,90,90,90,90
534,90,14,0,90,90,0,0,45,90,0,90,90,90,45,90,90,90,90,90,59,0,135,90,90,0,0,0,0,0,0,0,0,0,0,0
535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,90,90,90,90,0,90,70,90,20
538,90,78,28,74,65,82,70,67,76,80,34,72,78,45,90,71,8,72,90,74,90,79,90,90,90,0,25,0,0,0,0,29,19,90,90
539,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0
540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,74,90,90,74,72,0,0,60,0,0,0,0,11,17,20,26,20,18,12,0,16,10,90,0,0,0,4,90,16,24,0,60,90,22,87
542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0
543,59,24,90,82,90,90,0,0,0,0,11,0,16,5,0,17,71,27,86,79,28,0,0,67,0,0,0,0,0,0,0,0,0,0,0
544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8,0,21,0,74,0,45,0
545,30,65,0,7,13,0,14,84,90,90,78,90,74,84,90,90,18,62,3,10,61,90,90,22,76,71,70,81,90,76,0,90,66,163,0
