FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Bafetimbi;Gomis;FWD;SWA;6500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lynden;Gooch;MID;SUN;4500000;0;0;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;65;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dan;Gosling;MID;BOU;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lewis;Grabban;FWD;BOU;4500000;4;4;;;;;;;0;;;;;;;;;;;;;;;;;;;1;;;;;;;23;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Max;Gradel;MID;BOU;5200000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lee;Grant;GLK;STK;4000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andre;Gray;FWD;BUR;6400000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Demarai;Gray;MID;LEI;4900000;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marko;Grujic;MID;LIV;4600000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Johann Berg;Gudmundsson;MID;BUR;5200000;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adlene;Guedioura;MID;WAT;4500000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Idrissa;Gueye;MID;EVE;5000000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ilkay;Gundogan;MID;MCI;5400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bradley;Guzan;GLK;MID;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pierre-Emile;H?jbjerg;MID;SOU;4400000;0;0;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;Man Utd;Sunderland;Arsenal;Swansea;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Hamer;GLK;LEI;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joe;Hart;GLK;MCI;5300000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jakob;Haugaard;GLK;STK;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eden;Hazard;MID;CHE;10000000;8;8;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;85;;;;;Watford;Burnley;Swansea;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom;Heaton;GLK;BUR;4600000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Henderson;MID;LIV;6400000;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeff;Hendrick;MID;BUR;5400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Hennessey;GLK;CRY;4500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rouwen;Hennings;FWD;BUR;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Markus;Henriksen;MID;HUL;5400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Abel;Hernandez;FWD;HUL;6000000;5;5;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luis;Hernandez;DEF;LEI;4400000;1;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ander;Herrera;MID;MUN;6300000;0;0;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Hinchcliffe;FWD;HUL;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tommie;Hoban;DEF;WAT;4000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rob;Holding;DEF;ARS;4500000;0;0;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jose;Holebas;DEF;WAT;4500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mason;Holgate;DEF;EVE;4500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tom;Huddlestone;MID;HUL;5000000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robert;Huth;DEF;LEI;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Emerson;Hyndman;MID;BOU;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordon;Ibe;MID;BOU;5300000;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zlatan;Ibrahimovic;FWD;MUN;11700000;0;0;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Odion;Ighalo;FWD;WAT;7300000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;81;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kelechi;Iheanacho;FWD;MCI;7100000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Giannelli;Imbula;MID;STK;4900000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Ings;FWD;LIV;5600000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gokhan;Inler;MID;LEI;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen;Ireland;MID;STK;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lloyd;Isgrove;MID;SOU;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Sunderland;Arsenal;Swansea;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Branislav;Ivanovic;DEF;CHE;6000000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Watford;Burnley;Swansea;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex;Iwobi;MID;ARS;5800000;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;59;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil;Jagielka;DEF;EVE;5100000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eldin;Jakupovic;GLK;HUL;4100000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daryl;Janmaat;DEF;WAT;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vincent;Janssen;FWD;TOT;7800000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;34;;;;;Crystal Palace;Liverpool;Stoke;Sunderland;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adnan;Januzaj;MID;SUN;5500000;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;26;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mile;Jedinak;MID;CRY;4500000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Carl;Jenkinson;DEF;ARS;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Glen;Johnson;DEF;STK;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Jonathan Benteke;FWD;CRY;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Billy;Jones;DEF;SUN;5000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Jones;MID;BUR;4400000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;87;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Phil;Jones;DEF;MUN;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Joselu;FWD;STK;5300000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Josh Robson;DEF;SUN;4000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lukas;Jutkiewicz;FWD;BUR;4400000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Christian;Kabasele;DEF;WAT;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Younes;Kaboul;DEF;SUN;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sullay;Kaikai;MID;CRY;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harry;Kane;FWD;TOT;10800000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;Liverpool;Stoke;Sunderland;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N'Golo;Kante;MID;CHE;4900000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Watford;Burnley;Swansea;Liverpool;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bartosz;Kapustka;MID;LEI;5300000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Loris;Karius;GLK;LIV;4900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael;Keane;DEF;BUR;5000000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Will;Keane;FWD;HUL;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Martin;Kelly;DEF;CRY;4400000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Kenedy;MID;WAT;5400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Arsenal;West Ham;Man Utd;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wahbi;Khazri;MID;SUN;6200000;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Ki Sung-yueng;MID;SWA;5300000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael;Kightly;MID;BUR;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andy;King;MID;LEI;5500000;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;Arsenal;Swansea;Liverpool;Burnley;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joshua;King;MID;BOU;4800000;2;2;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Crystal Palace;West Brom;Man City;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen;Kingsley;DEF;SWA;4100000;6;6;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan;Kirchhoff;MID;SUN;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ragnar;Klavan;DEF;LIV;4900000;1;1;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aleksandar;Kolarov;DEF;MCI;5900000;1;1;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vincent;Kompany;DEF;MCI;5900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;West Ham;Man Utd;Bournemouth;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arouna;Kone;FWD;EVE;4500000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lamine;Kone;DEF;SUN;5300000;1;1;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dimitrios;Konstantopoulos;GLK;MID;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Laurent;Koscielny;DEF;ARS;6000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Southampton;Hull;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cheikhou;Kouyate;MID;WHU;5300000;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Man City;Watford;West Brom;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dusan;Kuciak;GLK;HUL;4000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olayinka Fredrick Oladotun;Ladapo;FWD;CRY;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daniel;Lafferty;DEF;BUR;4000000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Chelsea;Hull;Leicester;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Lallana;MID;LIV;7100000;9;9;;;;;;1;;;;;1;;;;;;;;;;;;;;;1;;;;;;;76;;;;;Burnley;Tottenham;Leicester;Chelsea;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rickie;Lambert;FWD;WBA;5400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Erik;Lamela;MID;TOT;7000000;7;7;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;Liverpool;Stoke;Sunderland;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Manuel;Lanzini;MID;WHU;6400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Man City;Watford;West Brom;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastian;Larsson;MID;SUN;4800000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Grant;Leadbitter;MID;MID;4900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;West Brom;Crystal Palace;Everton;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joe;Ledley;MID;CRY;4500000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Lee Chung-yong;MID;CRY;4500000;2;2;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;66;;;;;Tottenham;Bournemouth;Middlesbrough;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jonathan;Leko;MID;WBA;4400000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Middlesbrough;Bournemouth;West Ham;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brian;Lenihan;DEF;HUL;3900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aaron;Lennon;MID;EVE;5700000;1;1;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;;;West Brom;Stoke;Sunderland;Middlesbrough;Bournemoth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeremain;Lens;MID;SUN;5900000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Southampton;Everton;Tottenham;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jesse;Lingard;MID;MUN;5700000;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Hull;Man City;Watford;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jake;Livermore;MID;HUL;4900000;2;2;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;Man Utd;Burnley;Arsenal;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fernando;Llorente;FWD;SWA;6300000;2;2;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Leicester;Chelsea;Southampton;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hugo;Lloris;GLK;TOT;5400000;1;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;Crystal Palace;Liverpool;Stoke;Sunderland;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
