FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Juan Carlos;Paredes;DEF;WAT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pau Lopez;GLK;TOT;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dimitri;Payet;MID;WHU;9400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Pedro;MID;CHE;7200000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;71;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matthew;Pennington;DEF;EVE;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andreas;Pereira;MID;MUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Roberto;Pereyra;MID;WAT;6000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lucas;Perez;FWD;ARS;8300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matt;Phillips;MID;WBA;5400000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;65;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Pickford;GLK;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeremy;Pied;DEF;SOU;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steven;Pienaar;MID;SUN;5000000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;53;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Erik;Pieters;DEF;STK;4400000;0;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastien;Pocognoli;DEF;WBA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul;Pogba;MID;MUN;8300000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nick;Pope;GLK;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex;Pritchard;MID;TOT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sebastian;Prodl;DEF;WAT;4500000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marc;Pugh;MID;BOU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jason;Puncheon;MID;CRY;5500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gaston;Ramirez;MID;MID;5500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;59;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aaron;Ramsey;MID;ARS;7700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Connor;Randall;DEF;LIV;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Darren;Randolph;GLK;WHU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Angel;Rangel;DEF;SWA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tokelo;Rantie;FWD;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marcus;Rashford;FWD;MUN;6800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Reach;MID;MID;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nathan;Redmond;MID;SOU;6000000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harrison;Reed;MID;SOU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Winston;Reid;DEF;WHU;5000000;5;;;;;;;1;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Loic;Remy;FWD;CRY;6400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordan;Rhodes;FWD;MID;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andrew;Robertson;DEF;HUL;4500000;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paul;Robinson;GLK;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joel;Robles;GLK;EVE;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hal;Robson-Kanu;FWD;WBA;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jay;Rodriguez;MID;SOU;6400000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Rodwell;MID;SUN;4500000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marcos;Rojo;DEF;MUN;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sergio;Romero;GLK;MUN;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Salomon;Rondon;FWD;WBA;6600000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Rooney;FWD;MUN;8900000;5;;;;;;;;0;;;;;;;;;;;;;;;;;1;;1;;;;;;;89;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Rose;DEF;TOT;5900000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Rose;GLK;WBA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemouth;West Ham;Stoke;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wayne;Routledge;MID;SWA;4800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;55;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bacary;Sagna;DEF;MCI;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mamadou;Sakho;DEF;LIV;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Diafra;Sakho;FWD;WHU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bakary;Sako;MID;CRY;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alexis;Sanchez;MID;ARS;11000000;3;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leroy;Sane;MID;MCI;7800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yaya;Sanogo;FWD;ARS;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Southampton;Hull;Chelsea;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jeffrey;Schlupp;DEF;LEI;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kasper;Schmeichel;GLK;LEI;5000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Morgan;Schneiderlin;MID;MUN;4700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bastian;Schweinsteiger;MID;MUN;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xherdan;Shaqiri;MID;STK;6300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;Shaw;DEF;MUN;5600000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryan;Shawcross;DEF;STK;4900000;-1;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sheyi Ojo;MID;LIV;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gylfi;Sigurdsson;MID;SWA;7200000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Silva;MID;MCI;8700000;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Danny;Simpson;DEF;LEI;5000000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jerome;Sinclair;FWD;WAT;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moussa;Sissoko;MID;TOT;7000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Islam;Slimani;FWD;LEI;8500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chris;Smalling;DEF;MUN;5900000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Smith;DEF;BOU;4600000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bradley;Smith;DEF;BOU;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Robert;Snodgrass;MID;HUL;5700000;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ramadan;Sobhi;MID;STK;5100000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Heung-Min;Son;MID;TOT;7400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pape;Souare;DEF;CRY;4400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Julian;Speroni;GLK;CRY;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Junior;Stanislas;MID;BOU;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maarten;Stekelenburg;GLK;EVE;5000000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Middlesbrough;Bournemoth;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jack;Stephens;DEF;SOU;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Raheem;Sterling;MID;MCI;8500000;4;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin;Stewart;DEF;LIV;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John;Stones;DEF;MCI;5000000;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Man Utd;Bournemouth;Swansea;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Maksymilian;Stryjek;GLK;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cristhian;Stuani;FWD;MID;5100000;12;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Daniel;Sturridge;FWD;LIV;10000000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;65;;;;;Tottenham;Leicester;Chelsea;Hull;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mario;Suarez;MID;WAT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Isaac;Success;MID;WAT;5800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;West Ham;Man Utd;Burnley;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andrew;Surman;MID;BOU;4900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;West Brom;Man City;Everton;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Franck;Tabanou;DEF;SWA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dusan;Tadic;MID;SOU;7200000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matt;Targett;DEF;SOU;4500000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Sunderland;Arsenal;Swansea;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Tarkowski;DEF;BUR;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neil;Taylor;DEF;SWA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dionatan do Nascimento;Teixeira;DEF;STK;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;Crystal Palace;West Brom;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John;Terry;DEF;CHE;5400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Thomas Robson;DEF;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Tomkins;DEF;CRY;5000000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gokhan;Tore;MID;WHU;5500000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;1;;;;;;;89;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Andros;Townsend;MID;CRY;6300000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Middlesbrough;Stoke;Sunderland;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bertrand;Traore;MID;CHE;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Swansea;Liverpool;Arsenal;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adama;Traore;MID;MID;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kieran;Trippier;DEF;TOT;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Stoke;Sunderland;Middlesbrough;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Josh;Tymon;DEF;HUL;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Arsenal;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leonardo;Ulloa;FWD;LEI;5800000;1;;;;;;;;0;;;;;;;;;;;;;;;;;0;;;;;;;;;23;;;;;Swansea;Liverpool;Burnley;Man Utd;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fredrik;Ulvestad;MID;BUR;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Leicester;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Victor;Valdes;GLK;MID;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Crystal Palace;Everton;Tottenham;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Enner;Valencia;FWD;WHU;5600000;2;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;63;;;;;Man City;Watford;West Brom;Southampton;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Antonio;Valencia;DEF;MUN;5500000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Hull;Man City;Watford;Leicester;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrick;van Aanholt;DEF;SUN;5000000;7;;;;;;;;2;;;;1;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Everton;Tottenham;Crystal Palace;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mike;van der Hoorn;DEF;SWA;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Chelsea;Southampton;Man City;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
