FirstName;Surname;PositionsList;Team;Cost;PointsLastRound;TotalPoints;AveragePoints;AveragePointsPerDollar;TotalPointsPerDollar;GameweekWeighting;TransfersOut;YellowCards;GoalsConceded;GoalsConcededPoints;Saves;SavesPoints;GoalsScored;GoalsScoredPoints;ValueSeason;TransfersOutRound;PriceRise;PriceFallRound;LastSeasonPoints;PriceFall;ValueForm;PenaltiesMissed;Form;Bonus;FanRating;CleanSheets;CleanSheetPoints;Assists;SelectedByPercent;TransfersIn;OwnGoals;EAIndex;PenaltiesSaved;DreamteamCount;MinutesPlayed;TransfersInRound;PriceRiseRound;RedCards;BPS;NextFixture1;NextFixture2;NextFixture3;NextFixture4;NextFixture5;GW6Forecast;GW7Forecast;GW8Forecast;GW9Forecast;GW10Forecast;GW11Forecast;GW12Forecast;GW13Forecast;GW14Forecast;GW15Forecast;GW16Forecast;GW17Forecast;GW18Forecast;GW19Forecast;GW20Forecast;GW21Forecast;GW22Forecast;GW23Forecast;GW24Forecast;GW25Forecast;GW26Forecast;GW27Forecast;GW28Forecast;GW29Forecast;GW30Forecast;GW31Forecast;GW32Forecast;GW33Forecast;GW34Forecast;GW35Forecast;GW36Forecast;GW37Forecast;GW38Forecast
Fernando;Llorente;FWD;SWA;6300000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hugo;Lloris;GLK;TOT;5400000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;;;;;;;;90;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ruben;Loftus-Cheek;MID;CHE;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chris;Long;FWD;BUR;6200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shane;Long;FWD;SOU;4500000;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Donald;Love;DEF;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dejan;Lovren;DEF;LIV;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matthew;Lowton;DEF;BUR;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leiva;Lucas;MID;LIV;4400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greg;Luer;FWD;HUL;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Romelu;Lukaku;FWD;EVE;9300000;14;;;;;;;;0;;;;3;;;;;;;;;;;;;1;;;;;;;;;89;;;;;Middlesbrough;Bournemoth;Crystal Palace;Man City;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shaun;MacDonald;MID;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pablo;Maffeo;DEF;MCI;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Harry;Maguire;DEF;HUL;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Riyad;Mahrez;MID;LEI;9300000;2;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shaun;Maloney;MID;HUL;4500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Steve;Mandanda;GLK;CRY;4400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sadio;Mane;MID;LIV;9000000;10;;;;;;;;1;;;;1;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eliaquim;Mangala;DEF;MCI;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alexander;Manninger;GLK;LIV;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vito;Mannone;GLK;SUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Javier;Manquillo;DEF;SUN;4500000;1;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Marc Wilson;DEF;BOU;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adrian;Mariappa;DEF;WAT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lazar;Markovic;MID;LIV;5400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dean;Marney;MID;BUR;4500000;5;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;;;;90;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Marshall;GLK;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Anthony;Martial;MID;MUN;9300000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cuco;Martina;DEF;SOU;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bruno;Martins Indi;DEF;STK;5000000;0;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Crystal Palace;West Brom;Man Utd;Sunderland;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ryan;Mason;MID;HUL;4900000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arthur;Masuaku;DEF;WHU;5000000;0;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Juan;Mata;MID;MUN;7400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nemanja;Matic;MID;CHE;5000000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;76;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joel;Matip;DEF;LIV;5400000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Adam;Matthews;DEF;SUN;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alfie;Mawson;DEF;SWA;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dieumerci;Mbokani;FWD;HUL;5500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;McArthur;MID;CRY;4900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gareth;McAuley;DEF;WBA;4800000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oliver;McBurnie;FWD;SWA;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;McCarthy;MID;EVE;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemoth;Crystal Palace;Man City;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alex;McCarthy;GLK;SOU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;McClean;MID;WBA;5000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luke;McGee;GLK;TOT;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Allan;McGregor;GLK;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Callum;McManaman;MID;WBA;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Patrick;McNair;DEF;SUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ben;Mee;DEF;BUR;4500000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nampalys;Mendy;MID;LEI;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Per;Mertesacker;DEF;ARS;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Meyler;MID;HUL;4500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;73;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Matt;Miazga;DEF;CHE;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Simon;Mignolet;GLK;LIV;5000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Mika;GLK;SUN;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John Obi;Mikel;MID;CHE;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Milner;MID;LIV;6500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tyrone;Mings;DEF;BOU;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kevin;Mirallas;MID;EVE;6600000;6;;;;;;;;0;;;;;;;;;;;;;;;;;1;;1;;;;;;;90;;;;;Middlesbrough;Bournemoth;Crystal Palace;Man City;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Henrikh;Mkhitaryan;MID;MUN;9000000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Watford;Leicester;Stoke;Liverpool;Chelsea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nacho;Monreal;DEF;ARS;6000000;1;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jefferson;Montero;MID;SWA;5200000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alberto;Moreno;DEF;LIV;4700000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wes;Morgan;DEF;LEI;5000000;0;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James;Morrison;MID;WBA;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Victor;Moses;MID;CHE;5500000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lys;Mousset;FWD;BOU;5300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marc;Muniesa;DEF;STK;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man Utd;Sunderland;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ahmed;Musa;FWD;LEI;7100000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shkodran;Mustafi;DEF;ARS;6000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jordon;Mutch;MID;CRY;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Stoke;Sunderland;Everton;West Ham;Leicester;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Boaz;Myhill;GLK;WBA;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Samir;Nasri;MID;MCI;6400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kyle;Naughton;DEF;SWA;4500000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jesus;Navas;MID;MCI;6300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Didier;Ndong;MID;SUN;5000000;1;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alvaro;Negredo;FWD;MID;6700000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Julien;Ngoy;FWD;STK;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Crystal Palace;West Brom;Man Utd;Sunderland;Hull;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oumar;Niasse;FWD;EVE;5800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemoth;Crystal Palace;Man City;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Clinton;N'Jie;FWD;TOT;5900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Georges-Kevin;Nkoudo;MID;TOT;6900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mark;Noble;MID;WHU;6400000;2;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;69;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Nolito;MID;MCI;8900000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kristoffer;Nordfeldt;GLK;SWA;4000000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Southampton;Man City;Liverpool;Arsenal;Watford;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Havard;Nordtveit;MID;WHU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Nsue;DEF;MID;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Nugent;FWD;MID;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Everton;Tottenham;West Ham;Watford;Arsenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Allan-Romeo;Nyom;DEF;WBA;4300000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pedro;Obiang;MID;WHU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Moses;Odubajo;DEF;HUL;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Angelo;Ogbonna;DEF;WHU;4800000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stefano;Okaka;FWD;WAT;5400000;1;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Eunan;O'Kane;MID;BOU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man City;Everton;Watford;Hull;Tottenham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shinji;Okazaki;FWD;LEI;5800000;1;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;45;;;;;Burnley;Man Utd;Southampton;Chelsea;Crystal Palace;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Greg;Olley;MID;HUL;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Arsenal;Liverpool;Chelsea;Bournemouth;Stoke;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jonas;Olsson;DEF;WBA;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Ham;Stoke;Sunderland;Tottenham;Liverpool;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aiden;O'Neill;MID;BUR;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leicester;Watford;Arsenal;Southampton;Everton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Joshua;Onomah;MID;TOT;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sunderland;Middlesbrough;Man City;West Brom;Bournemouth;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Divock;Origi;FWD;LIV;6700000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Chelsea;Hull;Swansea;Man Utd;West Brom;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Oriol Romeu;MID;SOU;4500000;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Swansea;West Ham;Leicester;Burnley;Man City;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Oscar;MID;CHE;7400000;5;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;;;;;;;88;;;;;Liverpool;Arsenal;Hull;Leicester;Man Utd;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
John;O'Shea;DEF;SUN;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Tottenham;Crystal Palace;West Brom;Stoke;West Ham;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
David;Ospina;GLK;ARS;4900000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nicolas;Otamendi;DEF;MCI;6000000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Bournemouth;Swansea;Tottenham;Everton;Southampton;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mamadou Obbi;Oulare;FWD;WAT;4500000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bryan;Oviedo;MID;EVE;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Middlesbrough;Bournemoth;Crystal Palace;Man City;Burnley;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Reece;Oxford;DEF;WHU;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;West Brom;Southampton;Middlesbrough;Crystal Palace;Sunderland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mesut;Ozil;MID;ARS;9500000;2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;Hull;Chelsea;Burnley;Swansea;Middlesbrough;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Costel;Pantilimon;GLK;WAT;4400000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Man Utd;Burnley;Bournemouth;Middlesbrough;Swansea;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
