FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Terence,Kongolo,DEF,HUD,4400000,4,13,0.393939393939394,8.95316804407713E-08,2.95454545454545E-06,0,2371,0,10,0,0,0,0,0,3,47,-1,0,13,1,0.5,0,2,2,0,0,0,0,0,3629,0,0,0,0,597,92,0,0,99,Watford,Everton,Man City,Chelsea,Arsenal,0.2,0,0.2,0.4,0.2,22.7
Laurent,Koscielny,DEF,ARS,6000000,0,98,4.1,6.83333333333333E-07,1.63333333333333E-05,0,180512,4,31,0,0,0,2,0,16.3,1645,0,0,98,0,0,0,0,16,0,9,0,0,1.7,199660,0,0,0,3,2135,315,0,0,538,Newcastle,West Ham,Man Utd,Burnley,Leicester,2.9,6.1,2.9,8.2,3.3,92.7
Cheikhou,Kouyate,MID,WHU,5000000,2,73,2.7,5.4E-07,1.46E-05,0,65449,4,46,0,0,0,2,0,14.6,164,0,0,73,0,0.8,0,4,2,0,5,0,3,0.2,76387,0,0,0,0,2258,233,0,0,303,Stoke,Arsenal,Man City,Leicester,Man Utd,2.6,1.4,1.6,4,3.2,89
Tim,Krul,GLK,BHA,4000000,0,0,0,0,0,0,38092,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0.7,69098,0,0,0,0,0,70,0,0,0,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,0,0,0
Grzegorz,Krychowiak,MID,WBA,4700000,1,52,2.3,4.8936170212766E-07,1.1063829787234E-05,0,28218,2,30,0,0,0,0,0,11.1,40,-3,1,52,3,0.1,0,0.3,4,0,3,0,3,0.1,32087,0,0,0,0,1544,2,-1,0,242,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,1.2,1.6,1.4,1.6,1.3,56.8
Alexandre,Lacazette,FWD,ARS,10200000,1,105,3.8,3.72549019607843E-07,1.02941176470588E-05,0,1780107,1,25,0,0,0,10,0,10.3,1625,-3,0,105,3,0.3,0,3,5,0,8,0,4,6.1,1231253,0,0,0,1,1856,1060,0,0,399,Newcastle,West Ham,Man Utd,Burnley,Leicester,3.1,5.1,2.4,7.8,3.1,211
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,158424,0,1,0,0,0,0,0,0.2,312,0,0,1,0,0,0,0,0,0,0,0,0,1,208459,0,0,0,0,16,13,0,0,3,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,0.2
Adam,Lallana,MID,LIV,7300000,0,12,1.1,1.50684931506849E-07,1.64383561643836E-06,0,41362,1,1,0,0,0,0,0,1.6,70,-2,0,12,2,0,0,0.3,0,0,1,0,0,0.3,9520,0,0,0,0,218,4,0,0,33,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0,0,0,0,0,25.5
Erik,Lamela,MID,TOT,6300000,1,32,1,1.58730158730159E-07,5.07936507936508E-06,0,15894,3,6,0,0,0,0,0,5.1,258,-2,0,32,2,0.2,0,1.5,0,0,3,0,3,0.1,17109,0,0,0,0,571,210,0,0,111,Man City,Brighton,Watford,West Brom,Newcastle,1,0,0.5,1,0.5,58.3
Manuel,Lanzini,MID,WHU,6600000,0,78,3.7,5.60606060606061E-07,1.18181818181818E-05,0,243000,4,36,0,0,0,3,0,11.8,391,-4,0,78,4,0,1,0,8,0,4,0,6,0.7,237935,0,0,0,2,1686,27,0,0,364,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,2.7,6.6,5,135.1
Aymeric,Laporte,DEF,MCI,5200000,0,16,0.5,9.61538461538462E-08,3.07692307692308E-06,0,86735,1,2,0,0,0,0,0,3.1,2165,-3,0,16,3,0.1,0,0.7,1,0,2,0,0,0.9,133821,0,0,0,0,356,286,0,0,84,Tottenham,Swansea,West Ham,Huddersfield,Brighton,0.2,0.2,0.2,0.4,0.2,9.1
Jamaal,Lascelles,DEF,NEW,4800000,1,101,3.7,7.70833333333333E-07,2.10416666666667E-05,0,792917,5,25,0,0,0,3,0,21,6137,3,0,101,-3,0.6,0,3,9,0,8,0,0,8.8,1173647,0,0,0,2,2387,6778,0,0,468,Arsenal,Everton,West Brom,Watford,Tottenham,4.9,2.6,4.4,7.5,4.5,94.7
,Lee Chung-yong,MID,CRY,4200000,0,6,0.181818181818182,4.32900432900433E-08,1.42857142857143E-06,0,44938,0,3,0,0,0,0,0,1.4,152,-3,0,6,3,0,0,0,0,0,0,0,0,0.3,47364,0,0,0,0,122,269,0,0,17,Brighton,Watford,Leicester,Stoke,West Brom,0.1,0.1,0.1,0.1,0.1,4.4
Adam,Legzdins,GLK,BUR,4000000,0,0,0,0,0,0,4879,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9817,0,0,0,0,0,13,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0,0,0,0,0,0
Florian,Lejeune,DEF,NEW,4300000,5,46,1.4375,3.34302325581395E-07,1.06976744186047E-05,0,37842,3,26,0,0,0,0,0,10.7,550,-2,0,46,2,1.6,0,7,4,0,4,0,1,0.4,20797,0,0,0,1,1563,5593,0,0,301,Arsenal,Everton,West Brom,Watford,Tottenham,1.2,0.7,1.1,1.6,1.1,57
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4510,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,936,0,0,0,0,0,8,0,0,0,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0,0,0,0,0,0
Mario,Lemina,MID,SOU,4800000,0,52,2.3,4.79166666666667E-07,1.08333333333333E-05,0,32001,2,30,0,0,0,1,0,10.8,249,-2,0,52,2,0.1,0,0.5,5,0,4,0,0,0.2,29066,0,0,0,0,1580,6,0,0,311,Chelsea,Leicester,Bournemouth,Everton,Swansea,0,0,1.9,3.4,1.2,58.6
Aaron,Lennon,MID,BUR,5400000,2,53,1.65625,3.06712962962963E-07,9.81481481481482E-06,0,14248,1,20,0,0,0,0,0,9.8,295,-1,0,53,1,0.6,0,3.5,0,0,5,0,4,0.3,21517,0,0,0,0,1421,1580,0,0,173,Leicester,Chelsea,Stoke,Brighton,Arsenal,1.9,0.9,1.1,0.8,1.1,62.6
,Lewis Cook,MID,BOU,4300000,2,51,2,4.65116279069767E-07,1.18604651162791E-05,0,75608,3,36,0,0,0,0,0,11.9,687,-2,0,51,2,0.5,0,2,0,0,2,0,2,1.4,95404,0,0,0,0,1892,1102,0,0,287,Liverpool,Man Utd,Southampton,Swansea,Burnley,2.2,0,1.3,1.6,1.2,81.6
Anders,Lindegaard,GLK,BUR,4000000,0,0,0,0,0,0,6652,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15201,0,0,0,0,0,38,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0,0,0,0,0,0
Victor,Lindelof,DEF,MUN,4900000,1,37,2.6,5.30612244897959E-07,7.55102040816327E-06,0,304857,1,12,0,0,0,0,0,7.6,388,-6,0,37,6,0.7,0,3.5,1,0,4,0,0,1.2,75874,0,0,0,0,1014,529,0,0,233,West Brom,Bournemouth,Arsenal,Brighton,West Ham,4.3,0,3.2,4.1,3.2,25.9
Jesse,Lingard,MID,MUN,6000000,2,115,3.59375,5.98958333333333E-07,1.91666666666667E-05,0,1203148,2,16,0,0,0,8,0,19.2,7680,0,0,115,0,0.7,0,4,10,0,7,0,5,10.4,1741566,0,0,0,2,1542,26961,0,0,391,West Brom,Bournemouth,Arsenal,Brighton,West Ham,7.6,0,4.5,5,4,150.6
Jake,Livermore,MID,WBA,4800000,2,58,2,4.16666666666667E-07,1.20833333333333E-05,0,16314,4,37,0,0,0,0,0,12.1,19,-2,0,58,2,0.4,0,1.7,0,0,5,0,1,0.1,9467,0,0,0,0,2221,6,0,0,275,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,1,1.3,1.1,1.3,1,65.4
Fernando,Llorente,FWD,TOT,7300000,0,20,1.4,1.91780821917808E-07,2.73972602739726E-06,0,28160,1,1,0,0,0,1,0,2.7,207,-2,0,20,2,0,0,0,2,0,1,0,0,0.2,24735,0,0,0,0,214,70,0,0,62,Man City,Brighton,Watford,West Brom,Newcastle,1.5,0,1.1,1.7,1,20.1
Hugo,Lloris,GLK,TOT,5400000,3,119,4,7.40740740740741E-07,2.2037037037037E-05,0,576548,0,26,0,65,0,0,0,22,3168,-1,0,119,1,0.6,0,3,2,0,13,0,0,8.7,347181,0,0,0,0,2700,2304,0,0,572,Man City,Brighton,Watford,West Brom,Newcastle,8.4,0,5.5,8,4.3,54.5
Jurgen,Locadia,FWD,BHA,6000000,0,10,0.3125,5.20833333333333E-08,1.66666666666667E-06,0,3876,0,2,0,0,0,1,0,1.7,193,0,0,10,0,0.2,0,1,2,0,1,0,0,0.1,6590,0,0,0,0,103,25,0,0,31,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0.4,0,0.2,0.4,0.2,12.8
Ruben,Loftus-Cheek,MID,CRY,4400000,2,57,1.72727272727273,3.92561983471074E-07,1.29545454545455E-05,0,905269,0,27,0,0,0,1,0,13,591,-1,0,57,1,0.3,0,1.3,2,0,3,0,4,3.1,506524,0,0,0,0,1437,1017,0,0,256,Brighton,Watford,Leicester,Stoke,West Brom,1.2,0.9,1.1,0.9,1.5,98.1
Jason,Lokilo,MID,CRY,4300000,0,0,0,0,0,0,16182,0,0,0,0,0,0,0,0,13,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,14167,0,0,0,0,0,13,0,0,0,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,0
Joe,Lolley,MID,HUD,4300000,0,11,1.8,4.18604651162791E-07,2.55813953488372E-06,0,7860,1,5,0,0,0,1,0,2.6,11,-2,0,11,2,0,0,0,0,0,0,0,0,0.1,6836,0,0,0,0,217,1,0,0,28,Watford,Everton,Man City,Chelsea,Arsenal,0,0,0,0,0,11.8
Kevin,Long,DEF,BUR,4000000,5,39,1.21875,3.046875E-07,9.75E-06,0,357975,1,10,0,0,0,0,0,9.8,1671,0,0,39,0,0.6,0,2.5,4,0,3,0,2,5.3,515407,0,0,0,0,900,8597,0,0,188,Leicester,Chelsea,Stoke,Brighton,Arsenal,1.4,0.7,0.9,0.6,0.6,41.9
Shane,Long,FWD,SOU,5600000,6,47,2,3.57142857142857E-07,8.39285714285714E-06,0,60758,4,23,0,0,0,2,0,8.4,211,-4,0,47,4,0.6,0,3.5,0,0,3,0,2,0.4,42217,0,0,0,0,1311,294,0,0,156,Chelsea,Leicester,Bournemouth,Everton,Swansea,0,0,1.8,2.6,1.4,87.6
Ademola,Lookman,MID,EVE,5100000,0,10,1.4,2.74509803921569E-07,1.96078431372549E-06,0,9399,0,6,0,0,0,0,0,2,1,-4,0,10,4,0,0,0,0,0,0,0,1,0.1,2249,0,0,0,0,153,1,0,0,30,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,0,0,0,7.5
Jonas,Lossl,GLK,HUD,4600000,1,115,3.5,7.60869565217391E-07,2.5E-05,0,437525,0,54,0,89,0,0,0,25,4902,1,0,115,-1,0.4,0,1.7,10,0,8,0,1,7.5,638621,1,0,2,2,2970,381,0,0,610,Watford,Everton,Man City,Chelsea,Arsenal,4.8,0,3.8,5.8,4.7,76.1
Dejan,Lovren,DEF,LIV,5300000,8,87,3.5,6.60377358490566E-07,1.64150943396226E-05,0,144638,4,22,0,0,0,1,0,16.4,553,-2,0,87,2,0.6,0,3,8,0,9,0,1,1.2,104199,0,0,0,2,1856,2546,0,0,450,Bournemouth,West Brom,Stoke,Chelsea,Brighton,3.5,2.8,4.5,3.3,4.7,82.8
Chris,Lowe,DEF,HUD,4400000,0,51,2.5,5.68181818181818E-07,1.15909090909091E-05,0,276538,0,24,0,0,0,0,0,11.6,276,-1,0,51,1,0.1,0,0.3,0,0,6,0,0,1.2,277458,0,0,0,0,1357,22,0,0,272,Watford,Everton,Man City,Chelsea,Arsenal,3,0,2.3,3.4,3,35.8
Matthew,Lowton,DEF,BUR,4400000,1,77,3.9,8.86363636363636E-07,1.75E-05,0,304254,1,15,0,0,0,0,0,17.5,1662,-1,0,77,1,0.3,0,1.5,4,0,7,0,3,4.9,515492,0,0,0,0,1755,9303,0,0,364,Leicester,Chelsea,Stoke,Brighton,Arsenal,8.7,4.5,5.2,3.5,3.9,69.1
Leiva,Lucas,MID,LIV,4500000,0,0,0,0,0,0,1142,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0,0,0,0,0,0
,Lucas Moura,MID,TOT,7800000,0,2,0.0625,8.01282051282051E-09,2.56410256410256E-07,0,10407,0,0,0,0,0,0,0,0.3,138,-2,0,2,2,0,0,0,0,0,0,0,0,0,12296,0,0,0,0,31,29,0,0,5,Man City,Brighton,Watford,West Brom,Newcastle,0,0,0,0,0,2.1
Romelu,Lukaku,FWD,MUN,11600000,1,153,4.9,4.22413793103448E-07,1.31896551724138E-05,0,3609426,4,25,0,0,0,15,0,13.2,16665,1,0,153,-1,0.4,1,4.5,17,0,14,0,7,29.4,2579448,0,0,0,3,2699,48825,0,0,552,West Brom,Bournemouth,Arsenal,Brighton,West Ham,12.8,0,6.8,9.6,6.9,253.9
Dodi,Lukebakio,MID,WAT,4900000,0,1,0.0303030303030303,6.18429189857761E-09,2.04081632653061E-07,0,131,0,1,0,0,0,0,0,0.2,2,-1,0,1,1,0,0,0,0,0,0,0,0,0,189,0,0,0,0,15,3,0,0,5,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,3.6
Levi,Lumeka,MID,CRY,4400000,0,1,0.0303030303030303,6.8870523415978E-09,2.27272727272727E-07,0,707,0,0,0,0,0,0,0,0.2,9,-1,0,1,1,0,0,0,0,0,0,0,0,0,794,0,0,0,0,25,3,0,0,3,Brighton,Watford,Leicester,Stoke,West Brom,0,0,0,0,0,2.3
Matt,Macey,GLK,ARS,5000000,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,10,0,0,0,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0,0,0,0,0
Niki,Maenpaa,GLK,BHA,3900000,0,0,0,0,0,0,52476,0,0,0,0,0,0,0,0,676,-1,0,0,1,0,0,0,0,0,0,0,0,1.7,73237,0,0,0,0,0,2770,0,0,0,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,0,0,0,0,0,0
Harry,Maguire,DEF,LEI,5600000,0,107,3.3,5.89285714285714E-07,1.91071428571429E-05,0,789855,7,45,0,0,0,2,0,19.1,6683,6,0,107,-6,0.4,0,2.5,10,0,8,0,4,12.6,1332201,0,0,0,1,2880,9964,0,0,618,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,6.8,0,4.2,8.5,3,138.9
Connor,Mahoney,MID,BOU,4500000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,Liverpool,Man Utd,Southampton,Swansea,Burnley,0,0,0,0,0,0
Riyad,Mahrez,MID,LEI,9000000,2,166,5.5,6.11111111111111E-07,1.84444444444444E-05,0,1374912,1,36,0,0,0,10,0,18.4,14395,5,0,166,-5,0.3,0,2.5,18,0,8,0,11,13.9,1937188,0,0,0,3,2408,17490,0,0,561,Burnley,Southampton,Crystal Palace,West Ham,Arsenal,12.8,0,5.7,14.8,4.7,227.2
Ainsley,Maitland-Niles,MID,ARS,4500000,0,19,0.59375,1.31944444444444E-07,4.22222222222222E-06,0,11603,0,10,0,0,0,0,0,4.2,136,0,0,19,0,0,0,0,0,0,3,0,0,0.1,14389,0,0,0,0,653,7,0,0,104,Newcastle,West Ham,Man Utd,Burnley,Leicester,0.3,0.3,0.3,0.6,0.3,23.9
Moses,Makasi,MID,WHU,4500000,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0
Scott,Malone,DEF,HUD,4300000,0,38,1.15151515151515,2.67794221282593E-07,8.83720930232558E-06,0,21047,3,22,0,0,0,0,0,8.8,120,-2,0,38,2,0.2,0,0.7,4,0,3,0,1,0.2,21485,0,0,0,1,1065,15,0,0,205,Watford,Everton,Man City,Chelsea,Arsenal,1,0,0.6,1.2,0.9,42.8
Sadio,Mane,MID,LIV,9500000,3,131,5.2,5.47368421052632E-07,1.37894736842105E-05,0,1801328,3,23,0,0,0,9,0,13.8,19653,0,0,131,0,0.6,0,6,8,0,12,0,8,10.9,1189291,0,0,0,3,1885,4752,0,1,440,Bournemouth,West Brom,Stoke,Chelsea,Brighton,6.7,5.5,6.6,4.7,6.7,199.8
Eliaquim,Mangala,DEF,EVE,5000000,0,22,2,4E-07,4.4E-06,0,30202,0,7,0,0,0,0,0,4.4,50,0,0,22,0,0,0,0,0,0,2,0,0,0.2,30959,0,0,0,0,617,2,0,0,118,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,0,0,0,16.8
Javier,Manquillo,DEF,NEW,4300000,0,45,2.3,5.34883720930233E-07,1.04651162790698E-05,0,113688,2,29,0,0,0,0,0,10.5,224,-2,0,45,2,0,0,0,1,0,4,0,0,0.7,83230,0,0,0,0,1691,9,0,0,229,Arsenal,Everton,West Brom,Watford,Tottenham,2.5,1.2,2.2,3.5,2.3,41.3
Solomon,March,MID,BHA,4800000,8,67,2.09375,4.36197916666667E-07,1.39583333333333E-05,0,46285,3,25,0,0,0,1,0,14,113,-2,0,67,2,0.9,0,4.5,3,0,6,0,3,0.2,45746,0,0,0,0,1713,591,0,0,270,Crystal Palace,Tottenham,Burnley,Man Utd,Man City,2.5,0,1.2,2.5,1,93.6
Adrian,Mariappa,DEF,WAT,4200000,1,47,2,4.76190476190476E-07,1.11904761904762E-05,0,394618,3,39,0,0,0,0,0,11.2,3359,2,0,47,-2,0.2,0,0.7,2,0,5,0,0,5.5,518022,0,0,0,1,1839,854,0,0,302,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,1.2,2.6,1.3,1.6,1,51.3
Dean,Marney,MID,BUR,4400000,0,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,1048,0,0,0,0,0,15,0,0,0,Leicester,Chelsea,Stoke,Brighton,Arsenal,0,0,0,0,0,0
Anthony,Martial,MID,MUN,7800000,0,118,3.6875,4.7275641025641E-07,1.51282051282051E-05,0,560640,1,11,0,0,0,9,0,15.1,2154,-2,1,118,2,0,0,0,7,0,8,0,6,2.5,582766,0,0,0,1,1334,762,-1,0,380,West Brom,Bournemouth,Arsenal,Brighton,West Ham,7.9,0,4.6,5.2,4.2,161
Cuco,Martina,DEF,EVE,4400000,0,55,2.6,5.90909090909091E-07,1.25E-05,0,179921,2,30,0,0,0,0,0,12.5,4554,-1,0,55,1,0,0,0,0,0,5,0,2,1.6,241960,0,0,0,0,1830,54,0,0,367,Swansea,Newcastle,Huddersfield,Southampton,West Ham,1.7,2.5,1.8,2.8,2.2,74.9
Damian Emiliano,Martinez,GLK,ARS,4000000,0,0,0,0,0,0,28759,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1470,0,0,0,0,0,3,0,0,0,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0,0,0,0,0
,Martinez,FWD,WHU,5000000,0,0,0,0,0,0,5074,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5054,0,0,0,0,0,2,0,0,0,Stoke,Arsenal,Man City,Leicester,Man Utd,0,0,0,0,0,0
Bruno,Martins Indi,DEF,STK,4900000,0,16,0.484848484848485,9.89486703772418E-08,3.26530612244898E-06,0,3168,2,26,0,0,0,0,0,3.3,23,-1,0,16,1,0.1,0,0.5,0,0,1,0,0,0,3079,0,0,0,0,1011,19,0,0,145,West Ham,Burnley,Liverpool,Crystal Palace,Swansea,0.2,0.2,0.2,0.3,0.2,26.4
Brandon,Mason,DEF,WAT,3900000,0,0,0,0,0,0,97592,0,0,0,0,0,0,0,0,194,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,89423,0,0,0,0,0,24,0,0,0,Huddersfield,Crystal Palace,Tottenham,Newcastle,Man Utd,0,0,0,0,0,0
Conor,Masterson,DEF,LIV,4000000,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55,0,0,0,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0,0,0,0,0,0
Arthur,Masuaku,DEF,WHU,4200000,2,51,2.4,5.71428571428571E-07,1.21428571428571E-05,0,161167,5,25,0,0,0,0,0,12.1,477,-3,0,51,3,1.4,0,6,2,0,4,0,3,0.7,185729,0,0,0,1,1503,2679,0,0,281,Stoke,Arsenal,Man City,Leicester,Man Utd,2.7,1.4,2,3.8,2.1,66.7
Juan,Mata,MID,MUN,6800000,0,90,2.8125,4.13602941176471E-07,1.32352941176471E-05,0,271088,1,8,0,0,0,3,0,13.2,681,-2,0,90,2,0.2,0,1.5,6,0,14,0,4,2.1,210849,0,0,0,1,1649,411,0,0,367,West Brom,Bournemouth,Arsenal,Brighton,West Ham,5.3,0,3.2,3.3,2.8,148.3
Nemanja,Matic,MID,MUN,4700000,2,84,2.6,5.53191489361702E-07,1.78723404255319E-05,0,1089955,6,23,0,0,0,1,0,17.9,2329,-3,0,84,3,0.5,0,2.5,3,0,16,0,1,9.2,635221,0,0,0,1,2829,3929,0,0,520,West Brom,Bournemouth,Arsenal,Brighton,West Ham,4.8,0,2.8,2.9,2.5,112.2
Joel,Matip,DEF,LIV,5400000,0,81,3.2,5.92592592592593E-07,1.5E-05,0,230756,3,27,0,0,0,1,0,15,1332,-1,0,81,1,0.5,0,2.7,3,0,9,0,0,1.8,146919,0,0,0,1,1995,15,0,0,470,Bournemouth,West Brom,Stoke,Chelsea,Brighton,0,0,0,0,0,78.1
Konstantinos,Mavropanos,DEF,ARS,4300000,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,15,-2,0,0,2,0,0,0,0,0,0,0,0,0,804,0,0,0,0,0,14,0,0,0,Newcastle,West Ham,Man Utd,Burnley,Leicester,0,0,0,0,0,0
Alfie,Mawson,DEF,SWA,5100000,2,104,3.3,6.47058823529412E-07,2.03921568627451E-05,0,180220,2,45,0,0,0,2,0,20.4,4636,1,0,104,-1,0.3,0,1.5,7,0,9,0,1,3.7,322388,0,0,0,1,2880,2859,0,0,578,Everton,Man City,Chelsea,Bournemouth,Southampton,3.3,2.7,3.9,6.3,4.1,101.9
Chancel,Mbemba,DEF,NEW,4000000,0,20,0.625,1.5625E-07,5E-06,0,895104,0,11,0,0,0,0,0,5,5701,0,0,20,0,0,0,0,3,0,1,0,0,11.1,1357922,0,0,0,1,670,559,0,0,133,Arsenal,Everton,West Brom,Watford,Tottenham,0.3,0.3,0.3,0.6,0.3,23.2
James,McArthur,MID,CRY,4300000,2,70,2.5,5.81395348837209E-07,1.62790697674419E-05,0,360346,4,32,0,0,0,3,0,16.3,2499,-2,0,70,2,0.5,0,2,6,0,4,0,0,3.5,323390,0,0,0,1,2016,2313,0,0,318,Brighton,Watford,Leicester,Stoke,West Brom,2.2,1.6,2.1,1.7,2.6,104.1
Gareth,McAuley,DEF,WBA,4500000,0,8,0.242424242424242,5.38720538720539E-08,1.77777777777778E-06,0,86425,0,15,0,0,0,0,0,1.8,50,-5,0,8,5,0,0,0,0,0,0,0,0,0.5,7021,0,0,0,0,454,10,0,0,73,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.1,0.1,0.1,0.1,0.1,9.3
Oliver,McBurnie,FWD,SWA,4600000,0,16,1.5,3.26086956521739E-07,3.47826086956522E-06,0,268774,0,5,0,0,0,0,0,3.5,857,1,0,16,-1,0,0,0,0,0,0,0,1,1.9,255125,0,0,0,0,267,5,0,0,45,Everton,Man City,Chelsea,Bournemouth,Southampton,0,0,0,0,0,17.4
Alex,McCarthy,GLK,SOU,4400000,2,28,0.875,1.98863636363636E-07,6.36363636363636E-06,0,12357,1,20,0,25,0,0,0,6.4,209,-1,0,28,1,0.3,0,1.5,1,0,2,0,0,0.3,24570,0,0,0,0,1080,855,0,0,171,Chelsea,Leicester,Bournemouth,Everton,Swansea,0.8,0,0.4,0.8,0.4,16.9
James,McCarthy,MID,EVE,4900000,0,6,1.5,3.06122448979592E-07,1.22448979591837E-06,0,2287,0,6,0,0,0,0,0,1.2,6,-1,0,6,1,0,0,0,0,0,0,0,0,0,705,0,0,0,0,204,3,0,0,41,Swansea,Newcastle,Huddersfield,Southampton,West Ham,0,0,0,0,0,5.8
James,McClean,MID,WBA,4700000,1,34,1.03030303030303,2.19213410702772E-07,7.23404255319149E-06,0,10061,5,17,0,0,0,1,0,7.2,12,-3,0,34,3,0.1,0,0.3,1,0,3,0,0,0.1,6417,1,0,0,0,966,5,0,0,112,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0.5,0.5,0.5,0.5,0.5,63.2
Sam,McQueen,DEF,SOU,4200000,0,12,2.4,5.71428571428571E-07,2.85714285714286E-06,0,6427,0,1,0,0,0,0,0,2.9,42,-3,0,12,3,0,0,0,2,0,1,0,0,0.1,4142,0,0,0,0,126,3,0,0,40,Chelsea,Leicester,Bournemouth,Everton,Swansea,0,0,0,0,0,6.6
Scott,McTominay,MID,MUN,4200000,1,15,0.46875,1.11607142857143E-07,3.57142857142857E-06,0,65429,1,3,0,0,0,0,0,3.6,1426,-3,0,15,3,0.2,0,1,0,0,2,0,0,0.8,110402,0,0,0,0,435,901,0,0,71,West Brom,Bournemouth,Arsenal,Brighton,West Ham,0.4,0,0.2,0.4,0.2,9.5
Ben,Mee,DEF,BUR,4900000,0,90,3.1,6.3265306122449E-07,1.83673469387755E-05,0,1032872,5,27,0,0,0,0,0,18.4,22226,4,0,90,-4,0.2,0,1,6,0,9,0,0,13,1225580,0,0,0,1,2610,282,0,0,491,Leicester,Chelsea,Stoke,Brighton,Arsenal,0,3.2,3.8,2.5,2.7,117.3
Max,Melbourne,DEF,WBA,4000000,0,0,0,0,0,0,1896,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,0,0,0,0,0,3,0,0,0,Man Utd,Liverpool,Newcastle,Tottenham,Crystal Palace,0,0,0,0,0,0
Benjamin,Mendy,DEF,MCI,6300000,0,17,4.3,6.82539682539682E-07,2.6984126984127E-06,0,111611,2,1,0,0,0,0,0,2.7,20,-2,0,17,2,0,0,0,1,0,2,0,1,0.3,88015,0,0,0,0,298,12,0,0,84,Tottenham,Swansea,West Ham,Huddersfield,Brighton,0,0,0,0,0,19.7
