FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Shawcross,DEF,STK,4800000,0,52,2.7,5.625E-07,1.08333333333333E-05,0,96425,1,28,0,0,0,1,0,10.8,0,-2,0,52,2,0.1,0,0.5,2,0,4,0,1,0.9,52181,1,0,0,0,1651,0,0,0,262,Everton,Arsenal,Tottenham,West Ham,Burnley,2.5,2.1,2.8,2.5,2.9,2.2,3.9,2,73.2
Jonjo,Shelvey,MID,NEW,5200000,0,35,1.7,3.26923076923077E-07,6.73076923076923E-06,0,85974,2,23,0,0,0,0,0,6.7,1,-3,0,35,3,0.3,0,1.3,1,0,3,0,1,0.4,17345,0,0,0,0,1470,0,0,2,187,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,0,0.9,1.3,1.1,1.5,0.9,1,79.2
,Sheyi Ojo,MID,LIV,5000000,0,0,0,0,0,0,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,Watford,Crystal Palace,Everton,Bournemouth,West Brom,0,0,0,0,0,0,0,0,0
Steve,Sidwell,MID,BHA,4300000,0,0,0,0,0,0,22843,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,3023,0,0,0,0,0,0,0,0,0,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0,0,0,0,0,0,0,0
Gylfi,Sigurdsson,MID,EVE,8000000,0,93,3.6,4.5E-07,1.1625E-05,0,394608,2,40,0,0,0,4,0,11.6,10,-5,0,93,5,0.5,0,4,8,0,5,0,4,2.5,191475,0,0,0,1,2167,42,0,0,389,Stoke,Man City,Liverpool,Swansea,Newcastle,2.7,2.8,3.3,2.9,4.3,2.8,3.8,2.8,148.7
,Silva,MID,LEI,6000000,0,8,0.266666666666667,4.44444444444444E-08,1.33333333333333E-06,0,3368,1,3,0,0,0,0,0,1.3,2,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0,4496,0,0,0,0,175,2,0,0,36,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Danny,Simpson,DEF,LEI,4300000,0,46,2.1,4.88372093023256E-07,1.06976744186047E-05,0,338679,1,33,0,0,0,0,0,10.7,11,-2,0,46,2,0.1,0,0.3,0,0,4,0,0,2.3,186503,0,0,0,0,1844,3,0,0,284,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,1.5,1.7,1.6,2,2.3,2.5,1.3,51.6
Jack,Simpson,DEF,BOU,4000000,0,1,0.0333333333333333,8.33333333333333E-09,2.5E-07,0,6770,0,2,0,0,0,0,0,0.3,2,0,0,1,0,0,0,0,0,0,0,0,0,0.1,13515,0,0,0,0,71,0,0,0,10,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0.6
Joshua,Sims,MID,SOU,4300000,0,5,0.166666666666667,3.87596899224806E-08,1.16279069767442E-06,0,6535,0,0,0,0,0,0,0,1.2,1,-2,0,5,2,0.2,0,1,0,0,1,0,0,0.1,7162,0,0,0,0,98,1,0,0,12,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,11.7
Jerome,Sinclair,FWD,WAT,4900000,0,3,0.1,2.04081632653061E-08,6.12244897959184E-07,0,13352,0,0,0,0,0,0,0,0.6,1,-1,0,3,1,0,0,0,0,0,0,0,0,0.2,10761,0,0,0,0,28,0,0,0,8,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0.5
Moussa,Sissoko,MID,TOT,5300000,0,46,1.53333333333333,2.89308176100629E-07,8.67924528301887E-06,0,45265,3,13,0,0,0,1,0,8.7,1,-2,0,46,2,0.1,0,0.3,0,0,6,0,1,0.4,36008,0,0,0,0,1110,0,0,0,197,Chelsea,Stoke,Man City,Brighton,Watford,0,0.8,0.8,0.8,0.8,1,0.8,1.1,75.6
Jiri,Skalak,MID,BHA,4700000,0,0,0,0,0,0,2154,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,663,0,0,0,0,0,0,0,0,0,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0,0,0,0,0,0,0,0
Islam,Slimani,FWD,NEW,6600000,0,21,0.7,1.06060606060606E-07,3.18181818181818E-06,0,36287,0,3,0,0,0,1,0,3.2,3,-4,0,21,4,0,0,0,1,0,1,0,1,0.3,23002,0,0,0,0,240,0,0,0,61,Huddersfield,Leicester,Arsenal,Everton,West Brom,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,21
Chris,Smalling,DEF,MUN,5400000,1,83,3.8,7.03703703703704E-07,1.53703703703704E-05,0,369318,3,18,0,0,0,2,0,15.4,24,-1,0,83,1,0.6,0,3,6,0,8,0,0,4.5,504454,0,0,0,2,1816,75,0,0,409,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,4.6,3,5,3,5.5,3.6,5.2,70.1
Tommy,Smith,DEF,HUD,4700000,0,41,2,4.25531914893617E-07,8.72340425531915E-06,0,34850,6,29,0,0,0,0,0,8.7,1,-3,0,41,3,0.1,0,0.3,2,0,4,0,1,0.2,16592,0,0,0,0,1646,1,0,0,267,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,2.8,1,1.2,2.1,1.2,1.7,1,2.3,56.5
Robert,Snodgrass,MID,WHU,5800000,0,0,0,0,0,0,233580,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,1839,0,0,0,0,0,0,0,0,0,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,0,0,0,0
Ramadan,Sobhi,MID,STK,4500000,0,39,1.3,2.88888888888889E-07,8.66666666666667E-06,0,66560,2,24,0,0,0,2,0,8.7,3,-5,0,39,5,0,0,0,2,0,1,0,1,0.5,38770,0,0,0,0,885,0,0,0,182,Everton,Arsenal,Tottenham,West Ham,Burnley,1.1,0.6,0.6,0.6,0.8,0.6,0.8,0.6,50.4
Dominic,Solanke,FWD,LIV,4600000,0,22,1.4,3.04347826086957E-07,4.78260869565217E-06,0,220654,0,4,0,0,0,0,0,4.8,6,-4,0,22,4,0.1,0,0.3,0,0,1,0,1,1.5,116913,0,0,0,0,378,3,0,0,52,Watford,Crystal Palace,Everton,Bournemouth,West Brom,1,0.8,0.7,1.1,0.7,1.2,0.7,1.2,42
Heung-Min,Son,MID,TOT,8100000,0,139,5,6.17283950617284E-07,1.71604938271605E-05,0,957442,0,12,0,0,0,10,0,17.2,34,1,0,139,-1,0.6,0,5,13,0,12,0,5,12.5,1651912,0,0,0,6,1769,333,0,0,428,Chelsea,Stoke,Man City,Brighton,Watford,0,4.4,4.8,4.5,4.4,6.1,5.1,6.4,189.9
Alexander,S?rloth,FWD,CRY,5500000,0,6,2,3.63636363636364E-07,1.09090909090909E-06,0,2099,0,7,0,0,0,0,0,1.1,0,0,0,6,0,0.3,0,1.5,0,0,0,0,0,0.1,8069,0,0,0,0,270,3,0,0,25,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,1.4,1.5,1.5,2,1.4,1.9,1.5,2,20.3
Pape,Souare,DEF,CRY,4500000,0,0,0,0,0,0,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,0,0,0,0,0,0,0,0,0,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0,0,0,0,0,0,0,0,0
Harry,Souttar,DEF,STK,4000000,0,0,0,0,0,0,8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10468,0,0,0,0,0,0,0,0,0,Everton,Arsenal,Tottenham,West Ham,Burnley,0,0,0,0,0,0,0,0,0
Julian,Speroni,GLK,CRY,4100000,0,36,1.2,2.92682926829268E-07,8.78048780487805E-06,0,193238,0,14,0,30,0,0,0,8.8,26,1,0,36,-1,0,0,0,3,0,2,0,0,3.6,291858,0,0,0,1,990,0,0,0,175,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0,0,0.6,1,0.7,0.7,0.7,0.9,21.3
Konstantinos,Stafylidis,DEF,STK,4400000,0,4,0.133333333333333,3.03030303030303E-08,9.09090909090909E-07,0,389,0,2,0,0,0,0,0,0.9,0,-1,0,4,1,0.2,0,0.8,0,0,0,0,0,0,740,0,0,0,0,154,0,0,0,17,Everton,Arsenal,Tottenham,West Ham,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,5.3
Junior,Stanislas,MID,BOU,5900000,0,57,1.9,3.22033898305085E-07,9.66101694915254E-06,0,36739,1,18,0,0,0,3,0,9.7,4,-1,0,57,1,0.5,0,2.8,4,0,2,0,3,0.5,55674,0,0,0,2,1075,22,0,0,214,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,1.7,1,1.4,1,1.1,1.2,1.5,1.1,94.1
Jon Gorenc,Stankovic,DEF,HUD,3900000,0,0,0,0,0,0,8674,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,8773,0,0,0,0,0,1,0,0,0,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,0,0,0,0,0,0,0,0,0
Maarten,Stekelenburg,GLK,EVE,4200000,0,0,0,0,0,0,22335,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2468,0,0,0,0,0,0,0,0,0,Stoke,Man City,Liverpool,Swansea,Newcastle,0,0,0,0,0,0,0,0,0
Dale,Stephens,MID,BHA,4500000,0,73,2.5,5.55555555555556E-07,1.62222222222222E-05,0,155381,4,38,0,0,0,0,0,16.2,6,0,0,73,0,0.7,0,3.3,2,0,8,0,3,1.7,217514,0,0,0,0,2610,23,0,0,460,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,2.4,2.8,1.5,2,1.6,2,1.2,90
Jack,Stephens,DEF,SOU,4500000,0,52,1.73333333333333,3.85185185185185E-07,1.15555555555556E-05,0,64402,4,23,0,0,0,2,0,11.6,9,-5,0,52,5,0.5,0,2.3,2,0,4,0,0,0.9,67730,0,0,0,1,1530,2,0,0,294,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,1.4,1.2,1.4,1,1.1,0.9,1.1,59.4
Dujon,Sterling,DEF,CHE,4500000,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,0,0,0,0,0,0,0,0
Raheem,Sterling,MID,MCI,8700000,0,173,6.9,7.93103448275862E-07,1.98850574712644E-05,0,2537583,2,17,0,0,0,15,0,19.9,661,7,0,173,-7,0.2,0,2,18,0,9,0,10,18.5,3233074,0,0,0,5,1917,5,0,1,548,Everton,Man Utd,Tottenham,Swansea,West Ham,0,8.3,8.4,7,9.6,8.3,10.3,8.7,244.9
,Steve Cook,DEF,BOU,4600000,0,63,2.5,5.43478260869565E-07,1.3695652173913E-05,0,111385,4,36,0,0,0,2,0,13.7,2,-4,0,63,4,0.1,0,0.5,6,0,4,0,0,1.1,122204,1,0,0,2,1954,5,0,0,337,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,2.6,2.3,3.5,2,2.5,2.4,2.3,2.2,84.8
Carl,Stewart,MID,WAT,4500000,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0
John,Stones,DEF,MCI,5300000,0,55,3.4,6.41509433962264E-07,1.0377358490566E-05,0,768113,0,11,0,0,0,0,0,10.4,12,-2,0,55,2,0.1,0,0.3,2,0,7,0,0,3.3,620647,0,0,0,0,1139,5,0,0,280,Everton,Man Utd,Tottenham,Swansea,West Ham,0,2.4,3.9,3.1,3.7,3.7,4.2,3.8,36.5
Daniel,Sturridge,FWD,WBA,7900000,0,29,0.966666666666667,1.22362869198312E-07,3.67088607594937E-06,0,91842,0,7,0,0,0,2,0,3.7,6,-1,0,29,1,0,0,0.3,0,0,3,0,1,0.7,77890,0,0,0,0,503,0,0,0,120,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,61.5
Isaac,Success,MID,WAT,5300000,0,0,0,0,0,0,3049,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0,0,0,0,0,0,0,0,0
Andrew,Surman,MID,BOU,4400000,0,67,3.7,8.40909090909091E-07,1.52272727272727E-05,0,688618,1,25,0,0,0,2,0,15.2,10,-1,0,67,1,0.1,0,0.3,7,0,4,0,4,3.6,792515,0,0,0,1,1543,13,0,0,298,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,4.6,3.1,3.9,2.4,3.4,3.5,4.1,3.3,66.9
Markus,Suttner,DEF,BHA,4200000,0,37,1.23333333333333,2.93650793650794E-07,8.80952380952381E-06,0,79503,0,18,0,0,0,0,0,8.8,0,-3,0,37,3,0,0,0,3,0,4,0,0,0.4,58518,0,0,0,1,1170,0,0,0,202,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0.8,1,1,0.9,0.6,0.9,0.6,30.8
Dusan,Tadic,MID,SOU,6200000,0,83,3.1,5E-07,1.33870967741935E-05,0,297851,3,30,0,0,0,3,0,13.4,5,-3,0,83,3,0.3,0,1.8,5,0,7,0,3,1.6,202171,0,0,0,1,2067,1,0,0,318,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,2.6,2.3,2.6,2.6,3.1,3,1.9,158.5
Matt,Targett,DEF,SOU,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,7419,0,6,0,0,0,0,0,0.5,0,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,1583,0,0,0,0,166,0,0,0,35,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,0,0,0,0,0,0,0,8.1
James,Tarkowski,DEF,BUR,4500000,0,75,3.4,7.55555555555556E-07,1.66666666666667E-05,0,507233,3,17,0,0,0,0,0,16.7,8,0,0,75,0,0.1,0,0.5,1,0,9,0,0,2.8,636445,0,0,0,0,1980,23,0,0,376,West Brom,Watford,Leicester,Stoke,Brighton,0,3,3.6,3.6,3.6,4.4,3.2,3.4,82.6
Charlie,Taylor,DEF,BUR,4200000,0,23,0.766666666666667,1.82539682539683E-07,5.47619047619048E-06,0,42582,3,12,0,0,0,0,0,5.5,18,-3,0,23,3,0.1,0,0.5,0,0,2,0,0,0.7,63028,0,0,0,0,949,1,0,0,132,West Brom,Watford,Leicester,Stoke,Brighton,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,27.5
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,West Brom,Watford,Crystal Palace,Liverpool,Man Utd,0,0,0,0,0,0,0,0,0
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,12279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,17792,0,0,0,0,0,0,0,0,0,West Ham,Arsenal,Chelsea,Leicester,Bournemouth,0,0,0,0,0,0,0,0,0
George,Thomas,MID,LEI,4500000,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,4400000,0,58,2.9,6.59090909090909E-07,1.31818181818182E-05,0,129375,3,25,0,0,0,1,0,13.2,1,-1,0,58,1,0.6,0,2.8,4,0,5,0,0,2.6,205306,0,0,0,1,1666,17,0,0,340,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,2.3,3.2,2.2,3.6,2.8,2.9,2.8,3.3,58.7
Fikayo,Tomori,DEF,CHE,4500000,0,0,0,0,0,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,Tottenham,West Ham,Southampton,Huddersfield,Swansea,0,0,0,0,0,0,0,0,0
Cenk,Tosun,FWD,EVE,6700000,0,15,0.5,7.46268656716418E-08,2.23880597014925E-06,0,58547,0,6,0,0,0,1,0,2.2,1,-8,0,15,8,0.4,0,2.5,3,0,0,0,0,0.3,75655,0,0,0,1,241,14,0,0,49,Stoke,Man City,Liverpool,Swansea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,20.7
Andros,Townsend,MID,CRY,5600000,0,90,3.3,5.89285714285714E-07,1.60714285714286E-05,0,170477,3,39,0,0,0,2,0,16.1,3,-4,0,90,4,0.5,0,2.8,7,0,5,0,6,1.1,100228,0,0,0,0,2334,36,0,0,411,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,2.7,2.7,3,3.4,2.6,3.5,2.6,4,165.8
Kieran,Trippier,DEF,TOT,5300000,0,86,4.8,9.05660377358491E-07,1.62264150943396E-05,0,825544,1,16,0,0,0,0,0,16.2,51,-2,0,86,2,0.3,0,1.5,15,0,7,0,5,4.7,873866,0,0,0,4,1461,25,0,0,414,Chelsea,Stoke,Man City,Brighton,Watford,0,5.3,5.6,5.7,5.4,6.9,4.8,6.1,88.8
Nathan,Trott,GLK,WHU,4000000,0,0,0,0,0,0,3419,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,11039,0,0,0,0,0,0,0,0,0,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,0,0,0,0
Axel,Tuanzebe,DEF,MUN,3900000,0,1,1,2.56410256410256E-07,2.56410256410256E-07,0,131728,0,0,0,0,0,0,0,0.3,4,-1,0,1,1,0,0,0,0,0,0,0,0,1.3,110657,0,0,0,0,1,0,0,0,3,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0
Rayhaan,Tulloch,FWD,WBA,4500000,0,0,0,0,0,0,33863,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.6,68602,0,0,0,0,0,3,0,0,0,Bournemouth,Burnley,Swansea,Man Utd,Liverpool,0,0,0,0,0,0,0,0,0
Josh,Tymon,DEF,STK,4400000,0,0,0,0,0,0,1367,0,9,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,732,0,0,0,0,162,0,0,0,18,Everton,Arsenal,Tottenham,West Ham,Burnley,0,0,0,0,0,0,0,0,2.5
Leonardo,Ulloa,FWD,BHA,4800000,0,7,0.233333333333333,4.86111111111111E-08,1.45833333333333E-06,0,30673,0,1,0,0,0,0,0,1.5,6,-2,0,7,2,0.1,0,0.3,0,0,0,0,0,0.4,33460,0,0,0,0,69,0,0,0,23,Leicester,Huddersfield,Crystal Palace,Tottenham,Burnley,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.6
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,274,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,0,0,0,West Brom,Watford,Leicester,Stoke,Brighton,0,0,0,0,0,0,0,0,0
Antonio,Valencia,DEF,MUN,6900000,1,128,4.9,7.10144927536232E-07,1.85507246376812E-05,0,1150933,6,17,0,0,0,3,0,18.6,42,4,0,128,-4,0.3,0,1.8,12,0,14,0,1,11.3,1101594,0,0,0,2,2202,34,0,0,564,Swansea,Man City,West Brom,Bournemouth,Arsenal,0,6.5,4.5,7,4.5,7.4,5.3,7.2,107.7
Enner,Valencia,FWD,WHU,5000000,0,0,0,0,0,0,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,0,0,0,0,0,0,0,0,0,Southampton,Chelsea,Stoke,Arsenal,Man City,0,0,0,0,0,0,0,0,0
Patrick,van Aanholt,DEF,CRY,5100000,0,34,1.13333333333333,2.22222222222222E-07,6.66666666666667E-06,0,164878,5,29,0,0,0,1,0,6.7,3,-4,0,34,4,0.5,0,2.3,1,0,2,0,0,1,24522,0,0,0,0,1381,11,0,0,220,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0.6,0.7,0.6,0.9,0.6,0.6,0.6,0.8,63.1
Mike,van der Hoorn,DEF,SWA,4400000,0,63,2.1,4.77272727272727E-07,1.43181818181818E-05,0,16920,2,16,0,0,0,1,0,14.3,10,-1,0,63,1,1,0,4.3,4,0,7,0,0,1,65773,0,0,0,1,1378,34,0,0,295,Man Utd,West Brom,Everton,Man City,Chelsea,0,1.2,1.3,1.7,1.2,2,1.3,2.2,47.4
Virgil,van Dijk,DEF,LIV,5600000,1,44,2.4,4.28571428571429E-07,7.85714285714286E-06,0,286615,0,22,0,0,0,0,0,7.9,36,1,0,44,-1,0.7,0,4,5,0,3,0,0,7.3,564217,0,0,0,1,1444,122,0,0,299,Watford,Crystal Palace,Everton,Bournemouth,West Brom,2.6,2.8,1.3,2,1.7,2.7,1.9,2.8,69.1
Rajiv,van La Parra,MID,HUD,4800000,0,60,2.4,5E-07,1.25E-05,0,15022,2,32,0,0,0,3,0,12.5,2,-2,0,60,2,1,0,4.8,3,0,4,0,0,0.9,59122,0,0,0,1,1641,49,0,1,198,Crystal Palace,Newcastle,Brighton,Watford,Chelsea,2.2,1.5,1.2,2.2,1.2,2.9,1.2,2.5,91.6
Jamie,Vardy,FWD,LEI,8700000,0,130,4.6,5.28735632183908E-07,1.49425287356322E-05,0,2096896,2,39,0,0,0,13,0,14.9,146,2,0,130,-2,0.3,1,2.3,20,0,6,0,2,18.3,2601873,0,0,0,2,2438,54,0,0,471,Brighton,Newcastle,Burnley,Southampton,Crystal Palace,0,4.8,6.1,4.7,6,5.1,6.3,4,176.8
Jan,Vertonghen,DEF,TOT,6000000,0,108,3.9,6.5E-07,1.8E-05,0,606636,4,24,0,0,0,0,0,18,18,0,0,108,0,0.7,0,4,10,0,13,0,1,8.5,600550,0,0,0,0,2489,71,0,0,609,Chelsea,Stoke,Man City,Brighton,Watford,0,3.9,4.2,4.2,4,5.2,3.5,4.6,95.3
Nikola,Vlasic,MID,EVE,5300000,0,13,0.433333333333333,8.17610062893082E-08,2.45283018867925E-06,0,2502,0,11,0,0,0,0,0,2.5,0,-2,0,13,2,0,0,0,0,0,0,0,0,0,2615,0,0,0,0,438,0,0,0,63,Stoke,Man City,Liverpool,Swansea,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,26.5
Sam,Vokes,FWD,BUR,5700000,0,48,1.6,2.80701754385965E-07,8.42105263157895E-06,0,451642,3,9,0,0,0,3,0,8.4,9,-3,0,48,3,0.1,0,0.5,6,0,2,0,2,2,336581,0,0,0,1,783,2,0,0,125,West Brom,Watford,Leicester,Stoke,Brighton,0,0.9,1,1.4,1.1,1.4,0.8,1.3,58.2
Michel,Vorm,GLK,TOT,4800000,0,3,0.1,2.08333333333333E-08,6.25E-07,0,9497,0,1,0,4,0,0,0,0.6,0,-2,0,3,2,0,0,0,0,0,0,0,0,0.1,7724,0,0,0,0,90,0,0,0,17,Chelsea,Stoke,Man City,Brighton,Watford,0,0,0,0,0,0,0,0,1.9
Molla,Wague,DEF,WAT,4500000,0,19,0.633333333333333,1.40740740740741E-07,4.22222222222222E-06,0,4339,0,8,0,0,0,1,0,4.2,0,0,0,19,0,0,0,0,0,0,1,0,0,0,4973,0,0,0,0,438,0,0,0,82,Liverpool,Bournemouth,Burnley,Huddersfield,Crystal Palace,0,0,0,0,0,0.3,0.3,0.3,14.5
Theo,Walcott,MID,EVE,7200000,0,32,1.06666666666667,1.48148148148148E-07,4.44444444444444E-06,0,370784,2,10,0,0,0,2,0,4.4,44,-3,0,32,3,0.2,0,1.3,3,0,0,0,1,5.6,545885,0,0,0,1,573,53,0,0,119,Stoke,Man City,Liverpool,Swansea,Newcastle,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,56.9
Kyle,Walker,DEF,MCI,6600000,0,118,4.4,6.66666666666667E-07,1.78787878787879E-05,0,1143236,2,19,0,0,0,0,0,17.9,14,1,0,118,-1,0.7,0,4.5,6,0,13,0,6,12.7,701304,1,0,0,3,2364,64,0,1,603,Everton,Man Utd,Tottenham,Swansea,West Ham,0,3.7,5.5,4.5,5.3,5.3,6,5.4,97.2
Kyle,Walker-Peters,DEF,TOT,4000000,0,7,0.233333333333333,5.83333333333333E-08,1.75E-06,0,135465,0,0,0,0,0,0,0,1.8,3,-5,0,7,5,0,0,0,0,0,1,0,0,1,119666,0,0,0,0,98,5,0,0,33,Chelsea,Stoke,Man City,Brighton,Watford,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.4
Jonathan,Walters,MID,BUR,5100000,0,3,0.1,1.96078431372549E-08,5.88235294117647E-07,0,30794,0,2,0,0,0,0,0,0.6,0,-4,0,3,4,0,0,0,0,0,0,0,0,0.1,1645,0,0,0,0,36,0,0,0,3,West Brom,Watford,Leicester,Stoke,Brighton,0,0,0,0,0,0,0,0,1.1
Aaron,Wan-Bissaka,MID,CRY,4500000,0,4,0.133333333333333,2.96296296296296E-08,8.88888888888889E-07,0,148,0,4,0,0,0,0,0,0.9,0,0,0,4,0,0.2,0,1,0,0,0,0,0,0,348,0,0,0,0,180,4,0,0,26,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Victor,Wanyama,MID,TOT,4800000,0,19,0.633333333333333,1.31944444444444E-07,3.95833333333333E-06,0,43105,0,3,0,0,0,1,0,4,0,-2,0,19,2,0.2,0,1,1,0,1,0,0,0.4,9623,0,0,0,0,273,2,0,0,67,Chelsea,Stoke,Man City,Brighton,Watford,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,17.8
Danny,Ward,GLK,LIV,4400000,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,Watford,Crystal Palace,Everton,Bournemouth,West Brom,0,0,0,0,0,0,0,0,0
Joel,Ward,DEF,CRY,4700000,0,28,0.933333333333333,1.98581560283688E-07,5.95744680851064E-06,0,31651,3,23,0,0,0,0,0,6,0,-3,0,28,3,0.1,0,0.3,0,0,2,0,1,0.2,10429,1,0,0,0,1304,0,0,0,224,Huddersfield,Liverpool,Bournemouth,Brighton,Watford,0,0,0,0.6,0.5,0.5,0.5,0.6,49.9
