FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Rolando,Aarons,MID,NEW,4300000,0,5,1.3,3.02325581395349E-07,1.16279069767442E-06,0,18959,0,2,0,0,0,0,0,1.2,185,-2,0,5,2,0,0,0,0,0,0,0,0,0.2,11772,0,0,0,0,136,2,0,0,19,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,4.6
Tammy,Abraham,FWD,SWA,5500000,0,64,3.2,5.81818181818182E-07,1.16363636363636E-05,0,1290348,0,25,0,0,0,4,0,11.6,5429,0,0,64,0,0,0,0,8,0,4,0,2,3.6,1295248,0,0,0,1,1390,597,0,0,184,Burnley,Brighton,West Ham,Huddersfield,Southampton,3.1,2.9,3.6,2.8,3.5,2.2,2.9,3.7,2.7,2.5,3.2,4,83.4
Charlie,Adam,MID,STK,4700000,0,13,0.5,1.06382978723404E-07,2.76595744680851E-06,0,7139,1,7,0,0,0,0,0,2.8,81,-3,0,13,3,0.3,0,1.3,0,0,2,0,0,0.1,3184,0,0,0,0,349,41,0,0,62,Brighton,Leicester,Southampton,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,21.8
,Adam Smith,DEF,BOU,4800000,0,43,2,4.16666666666667E-07,8.95833333333333E-06,0,43391,5,31,0,0,0,0,0,9,558,-2,0,43,2,0.2,0,1,3,0,2,0,2,0.4,8435,0,0,0,0,1766,15,0,0,321,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,1.3,1.4,1.2,1.7,1.8,1.8,2.7,1.4,1.7,1.6,1.5,1.6,74.9
Oluwatosin,Adarabioyo,DEF,MCI,4000000,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,2193,0,0,0,0,0,171,0,0,0,Leicester,Arsenal,Chelsea,Stoke,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0
,Adrian,GLK,WHU,4400000,1,38,1.46153846153846,3.32167832167832E-07,8.63636363636364E-06,0,70669,2,16,0,35,0,0,0,8.6,3549,-1,0,38,1,0.4,0,1.8,1,0,3,0,0,3.7,241954,0,0,0,0,1080,1069,0,0,203,Watford,Liverpool,Swansea,Burnley,Man Utd,1.2,0.8,0.7,1.2,1.1,1.1,0.8,1.2,0.7,0.9,0.7,0.9,23.9
Ibrahim,Afellay,MID,STK,4800000,0,6,0.230769230769231,4.80769230769231E-08,1.25E-06,0,1679,1,9,0,0,0,0,0,1.3,22,-2,0,6,2,0,0,0,0,0,0,0,0,0,1208,0,0,0,0,162,12,0,0,29,Brighton,Leicester,Southampton,Man City,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.8
Benik,Afobe,FWD,BOU,5700000,0,24,1.4,2.45614035087719E-07,4.21052631578947E-06,0,33080,0,12,0,0,0,0,0,4.2,182,-3,0,24,3,0.1,0,0.3,0,0,0,0,1,0.2,7404,0,0,0,0,534,0,0,0,73,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,31.3
Sergio,Aguero,FWD,MCI,11900000,2,141,6.7,5.63025210084034E-07,1.18487394957983E-05,0,2887557,1,11,0,0,0,17,0,11.8,45362,4,0,141,-4,0.6,0,7.5,19,0,11,0,5,29.3,3818349,0,0,0,3,1691,16433,0,0,605,Leicester,Arsenal,Chelsea,Stoke,Brighton,9.5,6.9,7.6,8.3,9.8,8.2,9.1,7.6,9.2,8.3,10,8.8,251.8
Nathan,Ake,DEF,BOU,5000000,2,79,3,6E-07,1.58E-05,0,350671,3,35,0,0,0,2,0,15.8,4913,0,0,79,0,1,0,5,7,0,5,0,1,5.6,259335,0,0,0,1,2272,19538,0,0,448,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,2.6,2.7,2.3,3.1,3.3,3.2,4.3,2.7,3.2,3.1,2.9,3,87.9
Marc,Albrighton,MID,LEI,5600000,2,88,3.4,6.07142857142857E-07,1.57142857142857E-05,0,277857,4,28,0,0,0,2,0,15.7,13886,1,0,88,-1,0.4,0,2.3,11,0,6,0,6,3.7,376473,0,0,0,2,1927,2273,0,0,359,Man City,Stoke,Bournemouth,West Brom,Arsenal,1.8,3.6,3.7,2.8,3.9,2.4,3.6,2.7,3.3,2.5,3.9,2.1,122.5
Toby,Alderweireld,DEF,TOT,5800000,0,38,1.46153846153846,2.51989389920424E-07,6.55172413793103E-06,0,647817,3,7,0,0,0,0,0,6.6,787,-2,0,38,2,0,0,0,3,0,5,0,0,4.6,161582,0,0,0,0,900,241,0,0,200,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,0,1.4,1.3,0.7,0.9,0.8,0.8,0.9,0.9,1.2,0.7,1,27.7
Trent,Alexander-Arnold,DEF,LIV,4200000,0,36,1.38461538461538,3.2967032967033E-07,8.57142857142857E-06,0,266840,3,12,0,0,0,1,0,8.6,4511,-3,0,36,3,0,0,0,4,0,3,0,1,2.7,281230,0,0,0,1,799,5046,0,0,189,Southampton,West Ham,Newcastle,Man Utd,Watford,0.9,1.2,0.8,0.7,1.1,1.3,0.7,0.8,0.7,1.1,0.8,1.2,50.8
Joe,Allen,MID,STK,5100000,2,79,3.3,6.47058823529412E-07,1.54901960784314E-05,0,206286,5,40,0,0,0,2,0,15.5,4225,-4,0,79,4,0.9,0,4.5,10,0,4,0,4,2,107237,0,0,0,2,2142,1753,0,0,381,Brighton,Leicester,Southampton,Man City,Everton,3.5,2.5,2.7,2.3,4.2,2.1,3,2.6,3.2,1.9,3.4,2.8,112.4
Bamidele,Alli,MID,TOT,8900000,1,116,4.6,5.1685393258427E-07,1.30337078651685E-05,0,2052530,5,22,0,0,0,5,0,13,12615,-6,0,116,6,0.4,0,3.5,7,0,10,0,10,12.5,974897,0,0,0,2,2101,3556,0,0,355,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,5.9,4,6.5,4.7,5.6,3.9,4.1,3.9,3.9,5,4.4,5.6,179.9
Marcos,Alonso,DEF,CHE,7400000,0,138,5.5,7.43243243243243E-07,1.86486486486487E-05,0,1073634,5,19,0,0,0,6,0,18.6,50308,4,0,138,-4,0.5,0,3.8,13,0,12,0,1,26,1537796,0,0,0,4,2143,9035,0,0,525,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0,5.8,6,7.9,7.1,7.3,7.9,7.2,8,6.2,7.6,6.2,163
Daniel,Amartey,MID,LEI,4300000,0,12,0.461538461538462,1.07334525939177E-07,2.7906976744186E-06,0,21242,0,7,0,0,0,0,0,2.8,735,-2,0,12,2,0.5,0,2,0,0,3,0,0,0.3,22664,0,0,0,0,467,546,0,1,50,Man City,Stoke,Bournemouth,West Brom,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,8.4
Ethan,Ampadu,MID,CHE,4500000,0,1,0.0384615384615385,8.54700854700855E-09,2.22222222222222E-07,0,550,0,1,0,0,0,0,0,0.2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,680,0,0,0,0,10,15,0,0,6,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Nordin,Amrabat,MID,WAT,5000000,0,6,2,4E-07,1.2E-06,0,7628,0,3,0,0,0,0,0,1.2,2,0,0,6,0,0,0,0,0,0,1,0,0,0,3625,0,0,0,0,198,0,0,0,11,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,8
Keshi,Anderson,FWD,CRY,4500000,0,0,0,0,0,0,49321,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0.4,59397,0,0,0,0,0,51,0,0,0,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0
,Andre Ayew,MID,SWA,6800000,0,47,1.80769230769231,2.65837104072398E-07,6.91176470588235E-06,0,98595,2,25,0,0,0,3,0,6.9,383,-2,0,47,2,0,1,0.3,2,0,1,0,2,1,48122,0,0,0,0,886,188,0,0,161,Burnley,Brighton,West Ham,Huddersfield,Southampton,0,0.9,1.4,1.1,1.2,0.9,1,1.7,0.9,1.1,1.1,1.3,47.9
Michail,Antonio,MID,WHU,7400000,1,41,1.57692307692308,2.13097713097713E-07,5.54054054054054E-06,0,83049,1,17,0,0,0,1,0,5.5,114,-1,0,41,1,0,0,0.3,1,0,6,0,1,0.2,78705,0,0,0,0,1085,178,0,0,94,Watford,Liverpool,Swansea,Burnley,Man Utd,0.9,0.8,0.8,1,0.8,1,0.8,1.1,0.8,0.8,0.8,1.5,62.2
Scott,Arfield,MID,BUR,4900000,0,55,2.11538461538462,4.3171114599686E-07,1.12244897959184E-05,0,38644,3,14,0,0,0,2,0,11.2,538,-1,0,55,1,0.2,0,0.8,6,0,6,0,2,0.3,47775,0,0,0,2,1314,52,0,0,181,Swansea,Southampton,Everton,West Ham,Chelsea,1.5,1.5,2.2,1.4,1.4,1.4,1.3,1.6,1.3,1.7,1.1,1.7,59.2
Marko,Arnautovic,MID,WHU,6900000,0,80,3.07692307692308,4.45930880713489E-07,1.15942028985507E-05,0,846651,2,28,0,0,0,6,0,11.6,23970,-1,0,80,1,0.8,0,5.3,7,0,3,0,4,3.8,950410,0,0,0,2,1267,325,0,1,247,Watford,Liverpool,Swansea,Burnley,Man Utd,0,1.6,2.5,2.9,2.6,2.9,2,3.2,1.8,2,2.2,3.9,124.7
Harry,Arter,MID,BOU,4700000,0,27,1.03846153846154,2.20949263502455E-07,5.74468085106383E-06,0,39950,4,13,0,0,0,1,0,5.7,125,-3,0,27,3,0,0,0,0,0,3,0,0,0.3,13256,0,0,0,0,959,75,0,0,156,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,29.2
Christian,Atsu,MID,NEW,4800000,1,71,3.2,6.66666666666667E-07,1.47916666666667E-05,0,490743,1,17,0,0,0,2,0,14.8,4311,-2,0,71,2,0.4,0,2,5,0,6,0,4,1.8,444660,0,0,0,1,1593,663,0,0,206,Man Utd,Bournemouth,Liverpool,Southampton,Tottenham,2.5,2.9,2,2.8,2.1,3.8,2.6,3.4,3.1,3.5,2.6,2.6,100.9
Pierre-Emerick,Aubameyang,FWD,ARS,10500000,6,6,0.230769230769231,2.1978021978022E-08,5.71428571428571E-07,0,14978,0,1,0,0,0,1,0,0.6,3758,0,0,6,0,0.6,0,6,0,0,0,0,0,3.8,231713,0,0,0,0,90,126817,0,0,31,Tottenham,Man City,Brighton,Watford,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,10
Serge,Aurier,DEF,TOT,5900000,0,48,1.84615384615385,3.12907431551499E-07,8.13559322033898E-06,0,80931,0,10,0,0,0,1,0,8.1,1132,-1,0,48,1,0.5,0,2.8,6,0,4,0,1,0.6,96520,0,0,0,2,977,192,0,1,214,Arsenal,Crystal Palace,Huddersfield,Bournemouth,Newcastle,2,2,1.8,1,1.3,1.2,1.2,1.3,1.3,1.7,1,1.4,53.8
Charlie,Austin,FWD,SOU,5900000,0,53,2.03846153846154,3.45501955671447E-07,8.98305084745763E-06,0,440868,1,10,0,0,0,6,0,9,1162,-6,0,53,6,0,0,0,9,0,1,0,0,0.7,399516,0,0,0,1,596,43,0,0,163,Liverpool,Burnley,Stoke,Newcastle,Swansea,0,0,0,0,0,1.4,1,1.1,1.5,1.8,1.4,1.5,69.5
Cesar,Azpilicueta,DEF,CHE,7000000,0,128,5.1,7.28571428571429E-07,1.82857142857143E-05,0,803885,1,23,0,0,0,1,0,18.3,20977,5,0,128,-5,0.5,0,3.5,16,0,12,0,6,22.3,1290169,1,0,0,3,2250,10335,0,0,633,West Brom,Man Utd,Man City,Crystal Palace,Burnley,6.8,5.2,5.3,7.3,6.4,6.6,7.3,6.5,7.3,5.6,6.9,5.6,113.4
Daniel,Bachmann,GLK,WAT,4000000,0,0,0,0,0,0,2724,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7143,0,0,0,0,0,200,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
,Badou Ndiaye,MID,STK,5500000,4,4,0.153846153846154,2.7972027972028E-08,7.27272727272727E-07,0,112,1,1,0,0,0,0,0,0.7,73,0,0,4,0,0.7,0,4,0,0,0,0,1,0,1054,0,0,0,0,70,504,0,0,14,Brighton,Leicester,Southampton,Man City,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.3
Eric,Bailly,DEF,MUN,6000000,0,46,1.76923076923077,2.94871794871795E-07,7.66666666666667E-06,0,870996,2,3,0,0,0,1,0,7.7,1308,0,0,46,0,0,0,0,3,0,6,0,0,5.5,580889,0,0,0,1,720,31,0,0,198,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,0,0,0,0,0,1.4,0.9,1.6,0.9,2,1.1,1.7,28.3
Leighton,Baines,DEF,EVE,5600000,0,36,1.38461538461538,2.47252747252747E-07,6.42857142857143E-06,0,430396,1,25,0,0,0,2,0,6.4,830,-4,0,36,4,0,0,0,2,0,1,0,1,2.8,65207,0,0,0,1,1099,18,0,0,189,Crystal Palace,Watford,Burnley,Brighton,Stoke,0,0,0,0,0,0.8,1.1,0.7,0.8,0.7,1.1,0.8,51
Tiemoue,Bakayoko,MID,CHE,5000000,-2,67,2.8,5.6E-07,1.34E-05,0,309515,2,19,0,0,0,2,0,13.4,7928,0,0,67,0,0.3,0,1.5,5,0,9,0,2,1.9,357669,0,0,0,1,1759,741,0,1,306,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0,1.4,1.4,2.5,2.1,2.2,2.8,2.2,3.2,2.3,2,2.4,100.3
Sam,Baldock,FWD,BHA,4900000,0,1,0.0384615384615385,7.84929356357928E-09,2.04081632653061E-07,0,2431,0,0,0,0,0,0,0,0.2,30,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,2039,0,0,0,0,24,26,0,0,1,Stoke,Swansea,Arsenal,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0.7
Beni,Baningime,MID,EVE,4500000,0,5,0.192307692307692,4.27350427350427E-08,1.11111111111111E-06,0,383,0,1,0,0,0,0,0,1.1,12,0,0,5,0,0,0,0,0,0,0,0,0,0,492,0,0,0,0,145,10,0,0,17,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Phil,Bardsley,DEF,BUR,4300000,1,33,1.26923076923077,2.95169946332737E-07,7.67441860465116E-06,0,31693,5,13,0,0,0,0,0,7.7,3272,-2,0,33,2,0.3,0,1.3,0,0,4,0,0,1,78939,0,0,0,0,1125,273,0,0,193,Swansea,Southampton,Everton,West Ham,Chelsea,0,0.8,0.7,0.8,0.8,0.6,0.9,0.7,0.7,1,0.6,0.6,38.7
Ross,Barkley,MID,CHE,7300000,0,1,0.0384615384615385,5.26870389884089E-09,1.36986301369863E-07,0,12695,0,1,0,0,0,0,0,0.1,390,-2,0,1,2,0,0,0.3,0,0,0,0,0,0.2,5363,0,0,0,0,53,164,0,0,4,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,3.8
Ashley,Barnes,FWD,BUR,5200000,1,44,1.8,3.46153846153846E-07,8.46153846153846E-06,0,89398,6,13,0,0,0,3,0,8.5,2200,-3,0,44,3,0.3,0,1.5,2,0,3,0,0,0.9,93277,0,0,0,0,1254,1503,0,0,122,Swansea,Southampton,Everton,West Ham,Chelsea,1.1,1.4,1.6,1.1,0.9,1.1,1.3,1.5,1.4,1.6,0.9,1.5,74.8
Modou,Barrow,MID,SWA,5000000,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,Burnley,Brighton,West Ham,Huddersfield,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0
Gareth,Barry,MID,WBA,4500000,1,52,2.3,5.11111111111111E-07,1.15555555555556E-05,0,122643,4,30,0,0,0,1,0,11.6,743,0,0,52,0,0.4,0,1.8,0,0,4,0,2,0.9,68534,0,0,0,0,1774,436,0,0,268,Chelsea,Huddersfield,Watford,Leicester,Bournemouth,1.2,2.5,1.3,2.1,1.5,1.9,2.1,1.2,1.6,1.6,1.7,1.2,79.3
Kyle,Bartley,DEF,SWA,4300000,0,4,0.153846153846154,3.5778175313059E-08,9.30232558139535E-07,0,5524,1,2,0,0,0,0,0,0.9,22,-2,0,4,2,0.1,0,0.3,0,0,0,0,0,0.1,1115,0,0,0,0,165,25,0,0,24,Burnley,Brighton,West Ham,Huddersfield,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.1
Michy,Batshuayi,FWD,CHE,8100000,0,25,2.1,2.59259259259259E-07,3.08641975308642E-06,0,179295,0,7,0,0,0,2,0,3.1,790,-4,0,25,4,0.2,0,1.3,3,0,1,0,1,0.6,121602,1,0,0,1,351,7,0,0,77,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,25.7
Moritz,Bauer,DEF,STK,4500000,1,12,0.461538461538462,1.02564102564103E-07,2.66666666666667E-06,0,3187,2,5,0,0,0,0,0,2.7,363,0,0,12,0,0.7,0,3,0,0,2,0,0,0.4,27337,0,0,0,0,360,1408,0,0,72,Brighton,Leicester,Southampton,Man City,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,18.1
Jan,Bednarek,DEF,SOU,4100000,0,0,0,0,0,0,9234,0,0,0,0,0,0,0,0,48,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,2202,0,0,0,0,0,58,0,0,0,Liverpool,Burnley,Stoke,Newcastle,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0
Asmir,Begovic,GLK,BOU,4500000,2,83,3.2,7.11111111111111E-07,1.84444444444444E-05,0,223526,2,37,0,75,0,0,0,18.4,2372,0,0,83,0,0.8,0,3.5,4,0,5,0,0,4.1,160516,0,0,1,3,2340,2929,0,0,437,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,2.8,3,2.5,3.4,3.6,3.6,4.6,3,3.5,3.4,3.2,3.3,56
Valon,Behrami,MID,WAT,4500000,0,0,0,0,0,0,9920,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.1,638,0,0,0,0,0,3,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
Hector,Bellerin,DEF,ARS,6100000,2,97,3.7,6.0655737704918E-07,1.59016393442623E-05,0,713337,4,35,0,0,0,2,0,15.9,16432,1,0,97,-1,0.5,0,3,7,0,9,0,2,12.1,617662,0,0,0,1,2340,5856,0,0,476,Tottenham,Man City,Brighton,Watford,Leicester,2.7,4.1,3.3,5,2.5,5.1,4.8,2.8,5.3,2.5,4.8,2.9,127.5
Yohan,Benalouane,DEF,LEI,4200000,0,0,0,0,0,0,3404,0,0,0,0,0,0,0,0,25,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1356,0,0,0,0,0,31,0,0,0,Man City,Stoke,Bournemouth,West Brom,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,7600000,5,59,3,3.94736842105263E-07,7.76315789473684E-06,0,429347,5,25,0,0,0,2,0,7.8,2946,-4,0,59,4,0.8,1,5.8,5,0,5,0,5,2.5,113944,0,0,0,0,1658,2746,0,0,100,Everton,Tottenham,Man Utd,Chelsea,Huddersfield,2.4,3,3.1,1.8,2.4,2.9,2.7,3.6,2.7,3.4,2.9,3.5,113
Saido,Berahino,FWD,STK,5600000,1,17,0.653846153846154,1.16758241758242E-07,3.03571428571429E-06,0,34407,0,9,0,0,0,0,0,3,147,-4,0,17,4,0.1,1,0.5,0,0,2,0,1,0.2,14279,0,0,0,0,395,90,0,0,36,Brighton,Leicester,Southampton,Man City,Everton,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,19.8
Steven,Berghuis,MID,WAT,5000000,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo Silva,MID,MCI,7400000,5,62,2.38461538461538,3.22245322245322E-07,8.37837837837838E-06,0,114368,0,5,0,0,0,2,0,8.4,1913,-6,0,62,6,0.5,0,3.8,0,0,5,0,5,1,58978,0,0,0,0,854,4273,0,0,259,Leicester,Arsenal,Chelsea,Stoke,Brighton,2,1.3,1.7,1.5,2,2,1.6,1.2,2,1.7,2.5,1.7,85.2
Ryan,Bertrand,DEF,SOU,5300000,0,66,2.9,5.47169811320755E-07,1.24528301886792E-05,0,773784,1,32,0,0,0,0,0,12.5,2178,-2,0,66,2,0.4,0,2,4,0,4,0,4,4.6,290919,0,0,0,1,2065,805,0,0,391,Liverpool,Burnley,Stoke,Newcastle,Swansea,3.1,2.9,3.2,2.4,2.4,3,2.5,2.9,2.2,2.5,2,2.4,98.9
Muhamed,Besic,MID,EVE,4200000,0,2,1,2.38095238095238E-07,4.76190476190476E-07,0,14043,0,0,0,0,0,0,0,0.5,235,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,11301,0,0,0,0,46,51,0,0,10,Crystal Palace,Watford,Burnley,Brighton,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,3
Philip,Billing,MID,HUD,4400000,0,14,0.538461538461538,1.22377622377622E-07,3.18181818181818E-06,0,37834,3,8,0,0,0,0,0,3.2,45,-1,0,14,1,0.1,0,0.5,0,0,3,0,0,0.2,31825,0,0,0,0,542,28,0,0,64,Bournemouth,West Brom,Tottenham,Swansea,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.7
Daley,Blind,DEF,MUN,5100000,0,20,4,7.84313725490196E-07,3.92156862745098E-06,0,186733,0,0,0,0,0,0,0,3.9,397,-4,0,20,4,0,0,0,0,0,3,0,0,0.9,135652,0,0,0,0,274,12,0,0,88,Newcastle,Chelsea,Crystal Palace,Liverpool,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,15.1
Jeremie,Boga,MID,CHE,6000000,0,1,1,1.66666666666667E-07,1.66666666666667E-07,0,984,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,17,0,0,0,1,West Brom,Man Utd,Man City,Crystal Palace,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bojan,MID,STK,5500000,0,2,2,3.63636363636364E-07,3.63636363636364E-07,0,6566,0,1,0,0,0,0,0,0.4,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1877,0,0,0,0,71,0,0,0,5,Brighton,Leicester,Southampton,Man City,Everton,0,0,0,0,0,0,0,0,0,0,0,0,1.9
Yannick,Bolasie,MID,EVE,6400000,2,10,0.384615384615385,6.00961538461538E-08,1.5625E-06,0,7829,0,9,0,0,0,0,0,1.6,196,-1,0,10,1,0.2,0,1,0,0,1,0,0,0.1,5696,0,0,0,0,331,219,0,0,19,Crystal Palace,Watford,Burnley,Brighton,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.9
Gaetan,Bong,DEF,BHA,4400000,2,38,2.9,6.59090909090909E-07,8.63636363636364E-06,0,10739,1,17,0,0,0,0,0,8.6,138,-1,0,38,1,0.3,0,1.3,3,0,4,0,0,0.2,11251,0,0,0,1,1170,176,0,0,227,Stoke,Swansea,Arsenal,Everton,Man City,2.4,2.9,3.9,1.7,2,2.9,3.6,3.3,3.2,2.6,3.2,2.3,29
Wilfried,Bony,FWD,SWA,5700000,1,33,1.26923076923077,2.22672064777328E-07,5.78947368421053E-06,0,85584,2,8,0,0,0,2,0,5.8,719,-3,0,33,3,0.2,0,1,3,0,2,0,1,0.2,87545,0,0,0,0,701,47,0,0,103,Burnley,Brighton,West Ham,Huddersfield,Southampton,0,0,0,0,0,0.6,0.6,0.9,0.6,0.6,0.7,1,39.3
Artur,Boruc,GLK,BOU,4100000,0,0,0,0,0,0,152098,0,0,0,0,0,0,0,0,394,-4,0,0,4,0,0,0,0,0,0,0,0,1.3,6890,0,0,0,0,0,310,0,0,0,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5700000,5,51,1.96153846153846,3.4412955465587E-07,8.94736842105263E-06,0,21212,1,24,0,0,0,2,0,8.9,186,-3,0,51,3,0.4,0,2,2,0,1,0,2,0.2,16741,0,0,0,0,1121,206,0,0,208,Liverpool,Burnley,Stoke,Newcastle,Swansea,1,1.2,1.4,1.4,1.3,1.2,1,1.2,1.2,1.5,1.5,1,97.1
,Brad Smith,DEF,BOU,3900000,0,0,0,0,0,0,180229,0,0,0,0,0,0,0,0,1290,-1,0,0,1,0,0,0,0,0,0,0,0,2.8,79453,0,0,0,0,0,2332,0,0,0,Huddersfield,Newcastle,Leicester,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0
Robbie,Brady,MID,BUR,5300000,0,56,2.15384615384615,4.06386066763425E-07,1.05660377358491E-05,0,211040,3,12,0,0,0,1,0,10.6,219,-2,0,56,2,0,0,0,7,0,6,0,4,0.5,198907,0,0,0,1,1277,12,0,0,216,Swansea,Southampton,Everton,West Ham,Chelsea,0,0,0,0,0,1.4,1.3,1.7,1.3,1.7,1.1,1.8,97.3
Claudio,Bravo,GLK,MCI,4600000,0,1,0.0384615384615385,8.36120401337793E-09,2.17391304347826E-07,0,38919,0,0,0,0,0,0,0,0.2,161,-4,0,1,4,0,0,0,0,0,0,0,0,0.4,8273,0,0,0,0,44,72,0,0,4,Leicester,Arsenal,Chelsea,Stoke,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0.3
Miguel,Britos,DEF,WAT,4300000,0,20,0.769230769230769,1.78890876565295E-07,4.65116279069767E-06,0,144390,3,12,0,0,0,1,0,4.7,219,-2,0,20,2,0,0,0,0,0,2,0,0,0.5,115140,0,0,0,0,704,7,0,1,129,West Ham,Everton,West Brom,Arsenal,Liverpool,0,0,0,0,0,0.4,0.4,0.4,0.7,0.4,0.4,0.4,24.4
